config,sample_id,pair_idx,volfrac,void_size_frac,v12,v21,Q11,Q22,converged,n_iters,hit_cap,is_connected,n_components,degenerate,volfrac_achieved,osc_score,osc_unstable,is_clean,elapsed_s
normalized,normalized_00037,37,0.5565485875078093,0.35290071680409874,0.11793310003426664,0.11608926256368442,37.32276218881279,36.73923553336674,True,150,True,False,12,False,0.6993541929751683,1.3671798138514348,True,False,20.9469575881958
q12,q12_00036,36,0.5004417693698882,0.3615461428454834,-0.5398889747903332,-0.8142140094441429,15.817196803037422,23.766076684650557,True,150,True,True,1,False,0.5004417316157825,0.0032318706720464315,False,True,17.987436294555664
normalized,normalized_00036,36,0.5004417693698882,0.3615461428454834,0.12451069338207818,0.11860696755718071,40.22385470894188,38.316624065760145,True,150,True,False,8,False,0.6953905364953029,1.035644534202427,True,False,21.872468948364258
q12,q12_00035,35,0.5617795815437325,0.29987156815341726,-0.6597096919208831,-0.6997992340153885,23.03155499916,24.600553071473044,True,142,False,True,1,False,0.5617794235120528,0.010142347791091822,False,True,20.602224111557007
normalized,normalized_00035,35,0.5617795815437325,0.29987156815341726,0.12229787110289025,0.1300312410250682,41.32908637105738,43.94248520270291,True,150,True,False,8,False,0.7294256215659314,1.270525666615826,True,False,23.069091796875
q12,q12_00038,38,0.5617016277348756,0.28740446517340906,-0.6534360974565123,-0.7090249884809369,23.734708946799877,25.752784978740415,True,150,True,True,1,False,0.5617013348148039,0.00503286394696634,False,True,22.016212224960327
normalized,normalized_00038,38,0.5617016277348756,0.28740446517340906,0.12456217890614593,0.12899414061548872,42.189849992158244,43.69097819439563,True,150,True,False,8,False,0.732354184921565,1.2247683743507096,True,False,19.970844507217407
q12,q12_00039,39,0.5286772582835418,0.291586905952513,-0.5316406012106585,-0.7704322396968324,18.643340235327454,27.019510090644566,True,150,True,True,1,False,0.5286777776983952,0.010128153157657825,False,True,22.754172801971436
normalized,normalized_00039,39,0.5286772582835418,0.291586905952513,0.09785364859723207,0.09821094920928745,41.6807025751201,41.83289455522998,True,150,True,False,6,False,0.6888224035467838,0.979033096517068,True,False,21.616354942321777
q12,q12_00040,40,0.5690482740700474,0.3423298126827558,-0.6652259783914114,-0.6640669353773873,24.759109343910616,24.715970861477462,True,101,False,True,1,False,0.569048919400464,0.017945195090165532,False,True,13.633030652999878
normalized,normalized_00040,40,0.5690482740700474,0.3423298126827558,-0.6816283475602013,-0.7320577093567696,12.917441576074793,13.873007681670494,True,150,True,True,1,False,0.625008570562824,0.18014273335539813,True,False,22.294872760772705
q12,q12_00041,41,0.526471841988212,0.2863558350286024,-0.6757804275087445,-0.7294733575254562,22.364467905539282,24.141042948616388,True,140,False,True,1,False,0.5264716083491843,0.0072933471114590784,False,True,19.271153450012207
normalized,normalized_00041,41,0.526471841988212,0.2863558350286024,-0.6321286709170278,-0.6411542736899252,12.76638954016747,12.948669446397972,True,150,True,True,1,False,0.6002803499479856,0.08842335362019756,False,True,18.063270330429077
q12,q12_00042,42,0.524878585737253,0.3125183322026747,-0.7311552455875604,-0.655296173416889,23.625314924749645,21.17291816907986,True,150,True,True,1,False,0.5248792125331216,0.001601124964322731,False,True,22.183602571487427
normalized,normalized_00042,42,0.524878585737253,0.3125183322026747,0.1170088457499764,0.10570977435782995,44.271734073121294,39.9965916192319,True,150,True,False,8,False,0.7069438284916717,0.8784964661832954,True,False,16.402677059173584
q12,q12_00043,43,0.558368494267045,0.3437557471355213,-0.6384563860711696,-0.6719200955687841,24.088667549825203,25.35123320871301,True,88,False,True,1,False,0.5583687885675285,0.013130370508115075,False,True,12.947956800460815
normalized,normalized_00043,43,0.558368494267045,0.3437557471355213,0.11794462269168016,0.11665316299532782,37.174280318452645,36.76723264068199,True,150,True,False,12,False,0.7005826495612951,1.380247667900507,True,False,20.752488374710083
q12,q12_00045,45,0.5095675396750642,0.3513244787222995,-0.8321387472913025,-0.4912058289935818,23.715962530021713,14.432181224352451,True,150,True,True,1,False,0.5095673067461238,0.02898633119328873,False,True,17.49119281768799
normalized,normalized_00045,45,0.5095675396750642,0.3513244787222995,0.12174125477400075,0.1198035988464731,38.405390527891186,37.79412335520163,True,150,True,False,8,False,0.7029732287531455,1.1616758754813699,True,False,14.328510761260986
q12,q12_00044,44,0.5709770194061061,0.3272214925161949,-0.6808839402418577,-0.6685963259885069,25.610503386080193,25.148198534415744,True,150,True,True,1,False,0.570976682418045,0.022295740075729712,False,True,20.931176900863647
normalized,normalized_00044,44,0.5709770194061061,0.3272214925161949,-0.5929788598360852,-0.701990375128239,13.313473803831878,15.612012300887805,True,150,True,False,2,False,0.6913307816495488,0.20982955859737898,True,False,16.5395405292511
q12,q12_00047,47,0.5616773743963649,0.3293795596364391,-0.6404954682630816,-0.6680317818138392,24.56916313558292,25.62544572166079,True,105,False,True,1,False,0.561676599818155,0.014041539463609096,False,True,13.289938688278198
normalized,normalized_00047,47,0.5616773743963649,0.3293795596364391,0.12222085990737,0.12039591525112833,38.642747466480394,38.065752053873275,True,150,True,False,12,False,0.7042518958943443,1.3547552766452722,True,False,16.543036699295044
q12,q12_00048,48,0.5418186263505596,0.32275410183585496,-0.7134417268442079,-0.6764005364611341,24.352644719367227,23.088264238150447,True,98,False,True,1,False,0.5418184955714772,0.0015849190684089829,False,True,12.595260620117188
normalized,normalized_00048,48,0.5418186263505596,0.32275410183585496,0.12438126469609911,0.1275922405647624,39.69257389116586,40.71726114805355,True,150,True,False,8,False,0.7192265770777602,1.232239644760671,True,False,15.974209785461426
q12,q12_00046,46,0.5608628038893517,0.33612771975694966,0.08075346468809728,0.07859127388174612,26.332879339536476,25.627811018383298,True,150,True,False,10,False,0.6468891999999999,1.5455757825459988,True,False,20.801619291305542
normalized,normalized_00046,46,0.5608628038893517,0.33612771975694966,0.12231289022978069,0.12195034142291297,39.051077294576785,38.935325623158924,True,150,True,False,12,False,0.7051385643105873,1.343990671439419,True,False,13.03122329711914
q12,q12_00049,49,0.5020335301395276,0.2907891426993305,-0.4471661511803187,-0.9895240689965069,7.81442766693663,17.294092397048313,True,150,True,True,1,False,0.5020325505822933,0.12708216957177135,False,True,17.475700616836548
normalized,normalized_00049,49,0.5020335301395276,0.2907891426993305,-0.668097425764395,-0.5728931074697027,14.192152603140842,12.34066378306883,True,150,True,True,1,False,0.5865187283169462,0.28069519021500605,True,False,12.714067935943604
