sample_id,seed,objective,success,v12,v21,obj_value,n_iters,converged,elapsed_time,error,E0,Emin,ft,max_iter,move,nelx,nely,nu,penal,rmin,save_every,scale_factor,tol_change,tol_obj,verbose,void_size_frac,volfrac,window_size
30,circle,auxetic,True,-0.47918291457620715,-0.48489255770123496,0.4757642987130277,150,True,23.15,,199.0,1e-09,2,150,0.094482,50,50,0.3,3.632161,1.158361,9999,1,0.01,0.05,False,0.375545,0.562902,20
31,circle,auxetic,True,-0.4357681897813378,-0.4297656401980709,0.553750445717968,150,True,22.04,,199.0,1e-09,2,150,0.123329,50,50,0.3,3.309998,1.080452,9999,1,0.01,0.05,False,0.33572,0.558234,20
32,circle,auxetic,True,-0.2578274883913903,-0.25727207870867924,0.47206676448746065,150,True,19.6,,199.0,1e-09,2,150,0.145578,50,50,0.3,2.5896,1.064294,9999,1,0.01,0.05,False,0.344035,0.568789,20
33,circle,auxetic,True,-0.2044690196718346,-0.19981034496637037,0.6763546170330358,150,True,15.75,,199.0,1e-09,2,150,0.117651,50,50,0.3,3.391154,1.213428,9999,1,0.01,0.05,False,0.316813,0.53587,20
34,circle,auxetic,True,-0.17055424472028458,-0.1717434403643343,0.7050104389148197,102,True,12.19,,199.0,1e-09,2,150,0.127254,50,50,0.3,3.420914,1.281395,9999,1,0.01,0.05,False,0.322654,0.506699,20
35,circle,auxetic,True,-0.40984940199842596,-0.40553519351317435,0.36293336228701967,150,True,23.47,,199.0,1e-09,2,150,0.077369,50,50,0.3,3.005585,1.075675,9999,1,0.01,0.05,False,0.360872,0.525246,20
36,circle,auxetic,True,-0.18480756748950986,-0.1719215199311229,0.6812404669591694,150,True,22.62,,199.0,1e-09,2,150,0.088404,50,50,0.3,3.517424,1.101095,9999,1,0.01,0.05,False,0.372354,0.516352,20
37,circle,auxetic,True,-0.20717588652112737,-0.2084633302756493,0.5946493595509589,150,True,22.56,,199.0,1e-09,2,150,0.152772,50,50,0.3,2.659309,1.22751,9999,1,0.01,0.05,False,0.377122,0.54228,20
38,circle,auxetic,True,-0.40552359836492047,-0.41868656525215525,0.5697106969711695,150,True,19.66,,199.0,1e-09,2,150,0.146027,50,50,0.3,2.702395,1.172864,9999,1,0.01,0.05,False,0.357325,0.504976,20
39,circle,auxetic,True,-0.1990673341703718,-0.2558593908248291,1.2820614931618537,150,True,22.82,,199.0,1e-09,2,150,0.073903,50,50,0.3,3.28462,1.142406,9999,1,0.01,0.05,False,0.363183,0.510191,20
40,circle,auxetic,True,-0.23259150343135138,-0.23437583317355448,0.704358443960723,150,True,18.62,,199.0,1e-09,2,150,0.098544,50,50,0.3,3.044097,1.204453,9999,1,0.01,0.05,False,0.354513,0.55688,20
41,circle,auxetic,True,-0.12553830891940082,-0.1252890946458713,0.7159087763494816,143,True,19.0,,199.0,1e-09,2,150,0.109161,50,50,0.3,2.719362,1.187294,9999,1,0.01,0.05,False,0.353847,0.534486,20
42,circle,auxetic,True,-0.45907122621799085,-0.47468425505987566,0.6257926695593101,150,True,22.39,,199.0,1e-09,2,150,0.103764,50,50,0.3,2.782003,1.235123,9999,1,0.01,0.05,False,0.31561,0.513742,20
43,circle,auxetic,True,-0.44391397486916206,-0.41793145611256527,0.48136075848071536,150,True,22.95,,199.0,1e-09,2,150,0.123747,50,50,0.3,2.98557,1.200787,9999,1,0.01,0.05,False,0.371461,0.569862,20
44,circle,auxetic,True,-0.36578974167880324,-0.3461918040746615,0.7809407353967874,150,True,21.09,,199.0,1e-09,2,150,0.095847,50,50,0.3,3.482496,1.269451,9999,1,0.01,0.05,False,0.321034,0.56584,20
45,circle,auxetic,True,-0.4282484713278853,-0.4107994471520369,0.555076787628131,150,True,19.95,,199.0,1e-09,2,150,0.13968,50,50,0.3,3.359887,1.083304,9999,1,0.01,0.05,False,0.337018,0.514883,20
46,circle,auxetic,True,-0.4228665018784351,-0.41912165731228296,0.5430982860682839,150,True,19.55,,199.0,1e-09,2,150,0.105271,50,50,0.3,3.123157,1.166849,9999,1,0.01,0.05,False,0.283543,0.515694,20
47,circle,auxetic,True,-0.12141147705091883,-0.12141147701708263,0.712543571267499,150,True,19.94,,199.0,1e-09,2,150,0.147905,50,50,0.3,3.127168,1.058169,9999,1,0.01,0.05,False,0.292589,0.546777,20
48,circle,auxetic,True,0.011221392663106173,0.011485164305102541,1.1165713400522326,150,True,20.99,,199.0,1e-09,2,150,0.091467,50,50,0.3,3.059796,1.135786,9999,1,0.01,0.05,False,0.318793,0.527913,20
49,circle,auxetic,True,-0.4328568048752695,-0.47129114583874976,0.5534687645086608,150,True,21.01,,199.0,1e-09,2,150,0.135988,50,50,0.3,3.569906,1.066433,9999,1,0.01,0.05,False,0.334544,0.545245,20
50,circle,auxetic,True,-0.10828398462564869,-0.1082839846257135,0.7964427449543522,150,True,23.17,,199.0,1e-09,2,150,0.136524,50,50,0.3,2.689517,1.094637,9999,1,0.01,0.05,False,0.287061,0.587637,20
51,circle,auxetic,True,-0.4803718565283285,-0.4615408565921931,0.7424004096322139,150,True,22.68,,199.0,1e-09,2,150,0.085902,50,50,0.3,3.555211,1.071843,9999,1,0.01,0.05,False,0.380352,0.589254,20
52,circle,auxetic,True,-0.45503760318345327,-0.45821305162837145,0.6917933263688905,150,True,21.94,,199.0,1e-09,2,150,0.142348,50,50,0.3,3.22036,1.182557,9999,1,0.01,0.05,False,0.386054,0.502055,20
53,circle,auxetic,True,-0.0037112228632816655,-0.0036869249572695976,0.9640094908956569,150,True,22.09,,199.0,1e-09,2,150,0.080011,50,50,0.3,3.165538,1.093462,9999,1,0.01,0.05,False,0.294325,0.509213,20
54,circle,auxetic,True,-0.34171037874968935,-0.35300547710460733,0.6399483265967809,150,True,23.23,,199.0,1e-09,2,150,0.086412,50,50,0.3,3.158562,1.273845,9999,1,0.01,0.05,False,0.345352,0.571403,20
55,circle,auxetic,True,-0.34140058204634294,-0.34586952177557234,0.38976294993283467,150,True,22.45,,199.0,1e-09,2,150,0.149548,50,50,0.3,2.936,1.074349,9999,1,0.01,0.05,False,0.341807,0.553394,20
56,circle,auxetic,True,-0.2260005584988185,-0.23034234152087169,0.6749727820408414,150,True,22.22,,199.0,1e-09,2,150,0.148497,50,50,0.3,2.83266,1.147117,9999,1,0.01,0.05,False,0.298838,0.506407,20
57,circle,auxetic,True,-0.5147487108214328,-0.5273457552301586,0.230444515938093,150,True,23.28,,199.0,1e-09,2,150,0.084525,50,50,0.3,3.019443,1.078401,9999,1,0.01,0.05,False,0.289277,0.580665,20
58,circle,auxetic,True,-0.4559568633286123,-0.4529269085461508,0.4161648264652721,150,True,23.01,,199.0,1e-09,2,150,0.124414,50,50,0.3,3.186711,1.212373,9999,1,0.01,0.05,False,0.308567,0.561586,20
59,circle,auxetic,True,-0.21139637389714555,-0.2117352729102859,0.7111912717186952,150,True,19.11,,199.0,1e-09,2,150,0.141734,50,50,0.3,3.37013,1.276024,9999,1,0.01,0.05,False,0.336845,0.550744,20
60,circle,auxetic,True,-0.30493126416730504,-0.3316941786547399,0.6135832554057178,150,True,20.5,,199.0,1e-09,2,150,0.114124,50,50,0.3,2.568495,1.152511,9999,1,0.01,0.05,False,0.367574,0.524504,20
61,circle,auxetic,True,-0.46446679726923634,-0.44530252467787035,0.3686497311076583,150,True,18.9,,199.0,1e-09,2,150,0.112984,50,50,0.3,3.446596,1.058736,9999,1,0.01,0.05,False,0.369343,0.573926,20
62,circle,auxetic,True,-0.33414305209543044,-0.33686243909118635,0.5074616872881057,150,True,23.39,,199.0,1e-09,2,150,0.151193,50,50,0.3,2.739509,1.254005,9999,1,0.01,0.05,False,0.387995,0.574626,20
63,circle,auxetic,True,-0.05219353843305903,-0.05257453446787359,0.8415081301790153,150,True,22.54,,199.0,1e-09,2,150,0.111085,50,50,0.3,3.542118,1.109487,9999,1,0.01,0.05,False,0.322122,0.531567,20
64,circle,auxetic,True,-0.44355474001024153,-0.44247144477310907,0.37588409629874475,150,True,17.97,,199.0,1e-09,2,150,0.119217,50,50,0.3,3.105059,1.061333,9999,1,0.01,0.05,False,0.35825,0.538247,20
65,circle,auxetic,True,-0.24170701165023206,-0.2528627020095866,0.5910150626517847,150,True,16.22,,199.0,1e-09,2,150,0.152112,50,50,0.3,3.068337,1.091146,9999,1,0.01,0.05,False,0.366353,0.517966,20
66,circle,auxetic,True,-0.31481560750011167,-0.3212326919793352,0.5767272106843251,150,True,23.34,,199.0,1e-09,2,150,0.134756,50,50,0.3,3.405475,1.260112,9999,1,0.01,0.05,False,0.382495,0.585199,20
67,circle,auxetic,True,-0.48224115686224883,-0.46394902949742145,0.5820970685076894,150,True,23.33,,199.0,1e-09,2,150,0.083357,50,50,0.3,3.149879,1.150753,9999,1,0.01,0.05,False,0.383947,0.497595,20
68,circle,auxetic,True,-0.4046316722038781,-0.38234303214947807,0.6884461049551581,150,True,23.48,,199.0,1e-09,2,150,0.10024,50,50,0.3,3.629257,1.220316,9999,1,0.01,0.05,False,0.329633,0.554112,20
69,circle,auxetic,True,-0.43746262105571404,-0.4227251210206012,0.6640648693034388,150,True,20.04,,199.0,1e-09,2,150,0.132791,50,50,0.3,3.557063,1.130978,9999,1,0.01,0.05,False,0.355975,0.52879,20
70,circle,auxetic,True,0.03292440038592492,0.03819960871646401,1.4715329736749128,150,True,18.32,,199.0,1e-09,2,150,0.073352,50,50,0.3,2.892556,1.251387,9999,1,0.01,0.05,False,0.359564,0.555417,20
71,circle,auxetic,True,-0.22646862657383462,-0.22646862635576398,0.636833389765606,150,True,17.87,,199.0,1e-09,2,150,0.133243,50,50,0.3,3.463568,1.175295,9999,1,0.01,0.05,False,0.389556,0.559902,20
72,circle,auxetic,True,-0.32236005935920975,-0.32863650923436744,0.7351078308722762,150,True,23.44,,199.0,1e-09,2,150,0.080573,50,50,0.3,3.30289,1.201405,9999,1,0.01,0.05,False,0.318893,0.524153,20
73,circle,auxetic,True,-0.2338847782441605,-0.23353296313450775,0.589190359782217,115,True,15.51,,199.0,1e-09,2,150,0.082689,50,50,0.3,2.729755,1.116238,9999,1,0.01,0.05,False,0.32518,0.544152,20
74,circle,auxetic,True,-0.20136806257588555,-0.2149587281919393,1.2836296730223866,150,True,21.91,,199.0,1e-09,2,150,0.096488,50,50,0.3,2.755946,1.055084,9999,1,0.01,0.05,False,0.327597,0.521123,20
75,circle,auxetic,True,-0.37195565603335845,-0.36738936511891124,0.6772560211490997,150,True,22.73,,199.0,1e-09,2,150,0.076344,50,50,0.3,3.709967,1.22618,9999,1,0.01,0.05,False,0.341361,0.498815,20
76,circle,auxetic,True,-0.331668150015447,-0.3340288760939327,0.6808011711910528,150,True,22.9,,199.0,1e-09,2,150,0.150548,50,50,0.3,2.839317,1.190661,9999,1,0.01,0.05,False,0.330539,0.562459,20
77,circle,auxetic,True,-0.4637814069612224,-0.44497703634340874,0.5025291115705492,150,True,23.12,,199.0,1e-09,2,150,0.117075,50,50,0.3,3.726555,1.279226,9999,1,0.01,0.05,False,0.389079,0.526543,20
78,circle,auxetic,True,-0.38597840263564015,-0.3841050986177759,0.5998475768320503,150,True,22.81,,199.0,1e-09,2,150,0.095072,50,50,0.3,2.860402,1.106939,9999,1,0.01,0.05,False,0.297521,0.58163,20
79,circle,auxetic,True,-0.2769599843565681,-0.2850320505724563,0.615281407572952,150,True,21.93,,199.0,1e-09,2,150,0.087833,50,50,0.3,2.677342,1.210243,9999,1,0.01,0.05,False,0.38148,0.53219,20
80,circle,auxetic,True,-0.17479182033154694,-0.16909599327283584,0.869410284293995,150,True,22.82,,199.0,1e-09,2,150,0.128452,50,50,0.3,3.345322,1.137543,9999,1,0.01,0.05,False,0.309944,0.591333,20
81,circle,auxetic,True,-0.434964393402161,-0.47805149935764507,1.147735501739101,150,True,18.94,,199.0,1e-09,2,150,0.125616,50,50,0.3,3.669608,1.068336,9999,1,0.01,0.05,False,0.374039,0.53081,20
82,circle,auxetic,True,-0.22310540558563965,-0.22169299029178693,0.6803981865332117,150,True,20.46,,199.0,1e-09,2,150,0.075438,50,50,0.3,3.033525,1.245972,9999,1,0.01,0.05,False,0.284967,0.537682,20
83,circle,auxetic,True,-0.4844656717594281,-0.48073457992093765,0.5063113097949338,150,True,23.0,,199.0,1e-09,2,150,0.144724,50,50,0.3,2.915615,1.140381,9999,1,0.01,0.05,False,0.30875,0.52199,20
84,circle,auxetic,True,-0.30702244154955116,-0.32214330296812826,0.847828752018998,150,True,19.57,,199.0,1e-09,2,150,0.131607,50,50,0.3,2.543554,1.240102,9999,1,0.01,0.05,False,0.324207,0.5412,20
85,circle,auxetic,True,-0.2413402379303108,-0.2197622003201736,0.6560267672794728,120,True,16.96,,199.0,1e-09,2,150,0.138801,50,50,0.3,3.431185,1.196723,9999,1,0.01,0.05,False,0.293137,0.52297,20
86,circle,auxetic,True,-0.4876379450924029,-0.4992656115685528,0.5104581725075882,150,True,21.36,,199.0,1e-09,2,150,0.084597,50,50,0.3,3.318808,1.120178,9999,1,0.01,0.05,False,0.346722,0.500332,20
87,circle,auxetic,True,-0.24952949111911119,-0.2521158976044605,0.6614587468337013,150,True,22.44,,199.0,1e-09,2,150,0.141153,50,50,0.3,3.265967,1.223377,9999,1,0.01,0.05,False,0.304059,0.536137,20
88,circle,auxetic,True,-0.09148412113437379,-0.09143545251290508,0.7672430746214831,150,True,21.07,,199.0,1e-09,2,150,0.09753,50,50,0.3,3.520019,1.237619,9999,1,0.01,0.05,False,0.374533,0.567342,20
89,circle,auxetic,True,-0.5119651894747499,-0.4921283123151865,0.45440119837550874,150,True,20.59,,199.0,1e-09,2,150,0.089064,50,50,0.3,3.742021,1.266857,9999,1,0.01,0.05,False,0.364311,0.564971,20
90,circle,auxetic,True,-0.36365261544885213,-0.3627184112032946,0.5534568539570941,150,True,22.03,,199.0,1e-09,2,150,0.121501,50,50,0.3,2.762802,1.261011,9999,1,0.01,0.05,False,0.370537,0.582963,20
91,circle,auxetic,True,-0.20948424922280848,-0.2094842492230225,0.7645716284027486,150,True,20.19,,199.0,1e-09,2,150,0.130814,50,50,0.3,3.700813,1.217972,9999,1,0.01,0.05,False,0.299831,0.586995,20
92,circle,auxetic,True,-0.1641740386811068,-0.16417067026165671,0.6459129654139607,150,True,22.69,,199.0,1e-09,2,150,0.147177,50,50,0.3,2.573603,1.185533,9999,1,0.01,0.05,False,0.282477,0.585535,20
93,circle,auxetic,True,-0.47232009457806684,-0.473812804890736,0.21265999598119345,150,True,22.2,,199.0,1e-09,2,150,0.0923,50,50,0.3,3.337956,1.243466,9999,1,0.01,0.05,False,0.306335,0.589699,20
94,circle,auxetic,True,-0.5413204365552563,-0.5484229058076848,0.3686344719035505,150,True,22.07,,199.0,1e-09,2,150,0.116419,50,50,0.3,3.2038,1.12648,9999,1,0.01,0.05,False,0.350814,0.540057,20
95,circle,auxetic,True,-0.3110828331868102,-0.29538102945484,0.597103388932683,150,True,23.11,,199.0,1e-09,2,150,0.143069,50,50,0.3,3.240092,1.162656,9999,1,0.01,0.05,False,0.301794,0.503705,20
96,circle_half_quarter,auxetic,True,-0.3615400023341467,-0.36898460451993215,0.5486103655106337,150,True,22.17,,199.0,1e-09,2,150,0.139473,50,50,0.3,3.661735,1.253856,9999,1,0.01,0.05,False,0.300406,0.569357,20
97,circle_half_quarter,auxetic,True,-0.2461348309981955,-0.2895313969831058,0.606753073566347,150,True,20.11,,199.0,1e-09,2,150,0.144869,50,50,0.3,3.412725,1.080268,9999,1,0.01,0.05,False,0.307274,0.506695,20
98,circle_half_quarter,auxetic,True,-0.2986514173742624,-0.29483004066174306,0.5089498769377105,150,True,18.61,,199.0,1e-09,2,150,0.140591,50,50,0.3,3.594233,1.129546,9999,1,0.01,0.05,False,0.308373,0.530882,20
99,circle_half_quarter,auxetic,True,-0.18868397683607535,-0.1886605215971627,0.6354541865451468,145,True,20.71,,199.0,1e-09,2,150,0.123238,50,50,0.3,2.576213,1.268833,9999,1,0.01,0.05,False,0.33218,0.581024,20
100,circle_half_quarter,auxetic,True,-0.371658365246392,-0.37165836524735585,0.6506781124913866,150,True,21.91,,199.0,1e-09,2,150,0.097035,50,50,0.3,3.323672,1.178733,9999,1,0.01,0.05,False,0.335775,0.500225,20
101,circle_half_quarter,auxetic,True,-0.3002093165961,-0.30443718384973295,0.508282420818943,150,True,19.53,,199.0,1e-09,2,150,0.115365,50,50,0.3,2.732767,1.260913,9999,1,0.01,0.05,False,0.303358,0.545577,20
102,circle_half_quarter,auxetic,True,-0.18610242037727803,-0.1861024203774106,0.8234825361427606,150,True,21.24,,199.0,1e-09,2,150,0.07721,50,50,0.3,2.593126,1.069734,9999,1,0.01,0.05,False,0.369703,0.577533,20
103,circle_half_quarter,auxetic,True,-0.28620345290490706,-0.28680941811813915,0.4847012932946958,150,True,19.25,,199.0,1e-09,2,150,0.133459,50,50,0.3,3.621993,1.232515,9999,1,0.01,0.05,False,0.295306,0.590707,20
104,circle_half_quarter,auxetic,True,-0.1894337743402124,-0.19424185536296149,0.6406924358999826,150,True,19.94,,199.0,1e-09,2,150,0.076503,50,50,0.3,3.578165,1.165647,9999,1,0.01,0.05,False,0.354268,0.53956,20
105,circle_half_quarter,auxetic,True,-0.22023359500913933,-0.22033869315876795,0.5576939361487012,119,True,17.66,,199.0,1e-09,2,150,0.152241,50,50,0.3,2.975717,1.13116,9999,1,0.01,0.05,False,0.352232,0.514216,20
106,circle_half_quarter,auxetic,True,-0.3958652088946459,-0.3817124414532028,0.4317786441929078,150,True,19.98,,199.0,1e-09,2,150,0.083378,50,50,0.3,3.545716,1.155308,9999,1,0.01,0.05,False,0.293261,0.502144,20
107,circle_half_quarter,auxetic,True,-0.23511362134503958,-0.2471996931080359,0.6624046110231453,150,True,21.45,,199.0,1e-09,2,150,0.148619,50,50,0.3,3.48808,1.063408,9999,1,0.01,0.05,False,0.346123,0.583824,20
108,circle_half_quarter,auxetic,True,-0.32434668952781454,-0.3329853757024866,0.6026965627269701,150,True,22.72,,199.0,1e-09,2,150,0.0819,50,50,0.3,3.689753,1.210481,9999,1,0.01,0.05,False,0.297311,0.499326,20
109,circle_half_quarter,auxetic,True,-0.36919560596783974,-0.3317455386011371,0.5565646640988317,150,True,21.59,,199.0,1e-09,2,150,0.086669,50,50,0.3,3.738201,1.099987,9999,1,0.01,0.05,False,0.333374,0.53164,20
110,circle_half_quarter,auxetic,True,0.09729934444764801,0.09729934443568626,1.2997723416775728,150,True,23.37,,199.0,1e-09,2,150,0.134803,50,50,0.3,3.43342,1.15298,9999,1,0.01,0.05,False,0.348331,0.563435,20
111,circle_half_quarter,auxetic,True,-0.1345581276054728,-0.1610593802206121,0.9649249434113027,150,True,21.05,,199.0,1e-09,2,150,0.094115,50,50,0.3,3.589223,1.169999,9999,1,0.01,0.05,False,0.381439,0.557126,20
112,circle_half_quarter,auxetic,True,-0.19661430334105873,-0.19326324276009527,0.653159247194967,150,True,21.58,,199.0,1e-09,2,150,0.128254,50,50,0.3,2.916746,1.220974,9999,1,0.01,0.05,False,0.335909,0.524714,20
113,circle_half_quarter,auxetic,True,-0.3130706103274552,-0.3641879009800907,0.6435273323659378,150,True,20.62,,199.0,1e-09,2,150,0.125921,50,50,0.3,3.417413,1.256758,9999,1,0.01,0.05,False,0.321395,0.517191,20
114,circle_half_quarter,auxetic,True,0.07266672730249715,0.07266672724792163,1.117169861053717,150,True,19.67,,199.0,1e-09,2,150,0.15242,50,50,0.3,2.618624,1.172034,9999,1,0.01,0.05,False,0.343559,0.514673,20
115,circle_half_quarter,auxetic,True,-0.17518470164255734,-0.17528730035129325,0.6153201359039451,150,True,23.01,,199.0,1e-09,2,150,0.146111,50,50,0.3,2.829875,1.112144,9999,1,0.01,0.05,False,0.353913,0.559317,20
116,circle_half_quarter,auxetic,True,-0.2028913888513808,-0.20314458659224582,0.6036318565908146,150,True,21.39,,199.0,1e-09,2,150,0.116799,50,50,0.3,3.329366,1.162761,9999,1,0.01,0.05,False,0.341055,0.508062,20
117,circle_half_quarter,auxetic,True,-0.1795927313835204,-0.18397986267438107,0.635960914671982,68,True,9.55,,199.0,1e-09,2,150,0.095722,50,50,0.3,2.643291,1.076371,9999,1,0.01,0.05,False,0.361554,0.560113,20
118,circle_half_quarter,auxetic,True,-0.22043552031295557,-0.22010388758348354,0.8309772412881831,150,True,22.13,,199.0,1e-09,2,150,0.087244,50,50,0.3,3.184977,1.101962,9999,1,0.01,0.05,False,0.370961,0.576359,20
119,circle_half_quarter,auxetic,True,-0.15259895956047817,-0.17523433770341723,1.1181034570190218,150,True,22.28,,199.0,1e-09,2,150,0.085574,50,50,0.3,3.450039,1.160077,9999,1,0.01,0.05,False,0.375268,0.572324,20
