Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.928400
1,0.294058,0.296598,4.139477,0.819907
2,0.292473,0.296173,2.959754,0.711414
3,0.292473,0.296173,2.282838,0.602922
4,0.292473,0.296173,1.992478,0.537224
5,0.254235,0.255996,1.798490,0.537224
6,0.178538,0.177310,1.610442,0.537225
7,0.145680,0.153369,1.540667,0.537223
8,0.078045,0.085191,1.526697,0.537224
9,0.100105,0.094484,1.419697,0.537225
10,0.082933,0.091708,1.348937,0.537223
11,0.081683,0.093013,1.291462,0.537223
12,0.089558,0.100228,1.241379,0.537224
13,0.095009,0.104820,1.204782,0.537225
14,0.096921,0.101756,1.184607,0.537224
15,0.096489,0.096108,1.167387,0.537223
16,0.092140,0.088912,1.145485,0.537225
17,0.086569,0.083077,1.122827,0.537225
18,0.080345,0.076940,1.098785,0.537224
19,0.074468,0.071856,1.079614,0.537225
20,0.070513,0.068833,1.066860,0.537225
21,0.067970,0.066666,1.057898,0.537224
22,0.066810,0.066089,1.054815,0.537224
23,0.067741,0.067122,1.056126,0.537223
24,0.068673,0.068145,1.060580,0.537223
25,0.069580,0.069208,1.065488,0.537224
26,0.070273,0.069715,1.070334,0.537224
27,0.070985,0.070348,1.074321,0.537224
28,0.070230,0.069555,1.074278,0.537224
29,0.070055,0.069200,1.074965,0.537224
30,0.070073,0.069589,1.077714,0.537224
31,0.069877,0.069503,1.081961,0.537231
32,0.068406,0.068699,1.086439,0.536659
33,0.067316,0.068275,1.090064,0.535738
34,0.066185,0.067502,1.093431,0.536196
35,0.065282,0.066168,1.095345,0.537224
36,0.064870,0.064954,1.100964,0.537224
37,0.064831,0.064098,1.109734,0.537224
38,0.064582,0.063399,1.114053,0.537224
39,0.063603,0.062034,1.115947,0.537223
40,0.062301,0.060349,1.114950,0.537224
41,0.060392,0.058495,1.111275,0.537224
42,0.057437,0.056396,1.103252,0.537224
43,0.053607,0.053304,1.091887,0.537225
44,0.050048,0.050366,1.081337,0.537224
45,0.047619,0.048609,1.073910,0.537225
46,0.045443,0.046596,1.068874,0.537224
