Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.786875
1,0.260324,0.260324,3.861963,0.634624
2,0.255653,0.255653,4.624152,0.630121
3,0.146607,0.146607,4.538490,0.630122
4,0.206285,0.206285,4.526207,0.630122
5,0.118636,0.118636,4.450160,0.630122
6,0.164904,0.164904,4.402654,0.630122
7,0.108577,0.108577,4.360979,0.630121
8,0.141788,0.141788,4.332903,0.630123
9,0.111087,0.111087,4.312869,0.630122
10,0.132923,0.132923,4.281215,0.630122
11,0.122150,0.122150,4.250257,0.630122
12,0.131773,0.131773,4.215821,0.630122
13,0.132520,0.132520,4.184170,0.630122
14,0.135003,0.135003,4.168628,0.630122
15,0.135992,0.135992,4.162737,0.630122
16,0.136568,0.136568,4.160198,0.630122
17,0.136891,0.136891,4.158885,0.630122
18,0.137124,0.137124,4.158016,0.630122
19,0.137294,0.137294,4.157377,0.630122
20,0.137432,0.137432,4.156847,0.630121
21,0.137553,0.137553,4.156358,0.630122
22,0.137683,0.137683,4.155842,0.630122
23,0.137813,0.137813,4.155370,0.630122
24,0.137902,0.137902,4.155008,0.630121
25,0.137936,0.137936,4.154755,0.630121
26,0.137967,0.137967,4.154523,0.630122
27,0.138005,0.138005,4.154300,0.630122
28,0.138043,0.138043,4.154106,0.630121
29,0.138056,0.138056,4.154019,0.630121
