Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.213721
1,0.141811,0.250880,1.996914,0.263720
2,0.066371,0.259750,1.975717,0.287231
3,0.005020,0.135390,1.925365,0.319843
4,0.002314,0.033648,1.851196,0.353680
5,0.002107,0.024098,1.766161,0.382241
6,0.000102,0.001056,1.677025,0.410659
7,-0.001671,-0.015588,1.588658,0.437969
8,-0.003742,-0.031775,1.502814,0.465574
9,-0.006435,-0.050777,1.419099,0.492368
10,-0.009453,-0.069967,1.337020,0.519853
11,-0.012011,-0.082109,1.256377,0.547069
12,-0.014824,-0.094972,1.176786,0.550264
13,-0.017310,-0.113428,1.116121,0.550264
14,-0.019768,-0.130107,1.080370,0.550264
15,-0.022165,-0.142931,1.068097,0.550265
16,-0.024231,-0.154850,1.058715,0.550266
17,-0.025917,-0.165980,1.052765,0.550266
18,-0.027457,-0.176481,1.047802,0.550265
19,-0.028929,-0.186834,1.043638,0.550264
20,-0.030382,-0.196733,1.039497,0.550264
21,-0.031892,-0.207366,1.035373,0.550265
22,-0.033400,-0.217932,1.031223,0.550265
23,-0.034775,-0.227479,1.027852,0.550266
24,-0.035988,-0.236097,1.025078,0.550265
25,-0.036940,-0.243282,1.023219,0.550265
26,-0.037128,-0.244284,1.022714,0.550265
27,-0.037087,-0.243357,1.022584,0.550265
28,-0.037047,-0.242447,1.022469,0.550265
29,-0.037013,-0.241682,1.022381,0.550265
30,-0.036995,-0.241297,1.022345,0.550265
31,-0.036977,-0.240933,1.022312,0.550265
32,-0.036960,-0.240592,1.022283,0.550265
33,-0.036945,-0.240275,1.022257,0.550265
34,-0.036931,-0.239981,1.022233,0.550266
35,-0.036919,-0.239738,1.022212,0.550265
36,-0.036920,-0.239743,1.022209,0.550265
37,-0.036921,-0.239748,1.022202,0.550265
38,-0.036922,-0.239757,1.022192,0.550265
39,-0.036924,-0.239769,1.022176,0.550265
40,-0.036926,-0.239783,1.022157,0.550266
41,-0.036928,-0.239798,1.022138,0.550264
42,-0.036931,-0.239813,1.022119,0.550266
43,-0.036932,-0.239824,1.022103,0.550265
44,-0.036933,-0.239830,1.022092,0.550265
