Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.830400
1,-1.000000,-1.000000,-8.239559,0.744523
2,-1.000000,-1.000000,-4.660446,0.659182
3,-1.000000,-1.000000,-2.899178,0.573840
4,-1.000000,-1.000000,-1.840810,0.488498
5,-1.000000,-1.000000,-1.159475,0.403156
6,-1.000000,-1.000000,-0.699591,0.317814
7,-1.000000,-1.000000,-0.386018,0.232473
8,-1.000000,-1.000000,-0.180437,0.225219
9,-1.000000,-1.000000,-0.175017,0.225219
10,-1.000000,-1.000000,-0.186216,0.225219
11,-1.000000,-1.000000,-0.201362,0.225219
12,-1.000000,-1.000000,-0.206619,0.225219
13,-1.000000,-1.000000,-0.219065,0.225219
14,-1.000000,-1.000000,-0.247279,0.225219
15,-1.000000,-1.000000,-0.286385,0.225219
16,-1.000000,-1.000000,-0.331292,0.225219
17,-1.000000,-1.000000,-0.380022,0.225219
18,-1.000000,-1.000000,-0.421045,0.225219
19,-1.000000,-1.000000,-0.448977,0.225219
20,-1.000000,-1.000000,-0.466084,0.225219
21,-1.000000,-1.000000,-0.475269,0.225219
22,-1.000000,-1.000000,-0.480839,0.225219
23,-1.000000,-1.000000,-0.484811,0.225219
24,-1.000000,-1.000000,-0.488074,0.225219
25,-1.000000,-1.000000,-0.490879,0.225219
26,-1.000000,-1.000000,-0.493417,0.225219
27,-1.000000,-1.000000,-0.495662,0.225219
28,-1.000000,-1.000000,-0.497618,0.225219
29,-1.000000,-1.000000,-0.499259,0.225219
30,-1.000000,-1.000000,-0.500822,0.225219
31,-1.000000,-1.000000,-0.502143,0.225219
32,-1.000000,-1.000000,-0.503316,0.225219
33,-1.000000,-1.000000,-0.504385,0.225219
34,-1.000000,-1.000000,-0.505279,0.225219
35,-1.000000,-1.000000,-0.506026,0.225219
36,-1.000000,-1.000000,-0.506608,0.225219
37,-1.000000,-1.000000,-0.507047,0.225219
38,-1.000000,-1.000000,-0.507450,0.225219
