image_path,f1,f2,v12_recheck,v21_recheck,error
outputs/multi_batch/batch_1/circle_half_quarter/sample_0120/iteration_00150.png,0.13205921486479757,0.10966426204538737,-0.32679043788861856,-0.270983993203232,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0121/iteration_00150.png,0.08008360891213363,0.0800836089121763,0.061002602927246276,0.061002602927278764,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0122/iteration_00150.png,0.1661580895034989,0.16615808950361366,-0.2251575033805735,-0.22515750338074536,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0123/iteration_00150.png,0.037462487978515466,0.03746248797854398,0.18374284461298826,0.1837428446131281,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0124/iteration_00150.png,0.03397472159560716,0.033974721595631786,0.07825236011801338,0.07825236011807424,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0125/iteration_00150.png,0.12724350364589465,0.1272435036459446,0.116840101234577,0.11684010123462263,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0126/iteration_00150.png,0.15850258701162398,0.15850258701168568,0.11045243909585062,0.11045243909589361,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0127/iteration_00150.png,0.11114122977898162,0.11770765368135452,-0.24941999072628296,-0.26497001276222937,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0128/iteration_00150.png,0.11600115480687098,0.11600115480695657,-0.19575370303768405,-0.19575370303783754,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0129/iteration_00150.png,0.021605401202484817,0.021605401202515234,0.23558416133009022,0.23558416133042187,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0130/iteration_00084.png,0.12004458915397993,0.12004458915404545,-0.33214834544820665,-0.33214834544839045,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0131/iteration_00150.png,0.13304574429199542,0.1330457442920511,0.037253749489958056,0.03725374948997364,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0132/iteration_00150.png,0.13865719949293812,0.13865719949300923,0.05393238174142008,0.053932381741447724,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0133/iteration_00150.png,0.15279552242312128,0.15279552242317726,0.15086464738801658,0.15086464738807193,
outputs/multi_batch/batch_1/circle_half_quarter/sample_0134/iteration_00150.png,0.06678545664272387,0.06678545664276235,0.16626550890514327,0.16626550890523967,
