Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.972400
1,0.363443,0.363443,1.098702,0.875160
2,0.362353,0.362353,0.455295,0.777920
3,0.362353,0.362353,0.230561,0.680680
4,0.362353,0.362353,0.106648,0.583440
5,0.362353,0.362353,0.043075,0.495656
6,0.427038,0.427038,0.010778,0.449044
7,0.399425,0.399425,0.005331,0.423400
8,0.284537,0.284537,0.025325,0.392043
9,0.253494,0.253494,0.010168,0.380286
10,0.267416,0.267416,-0.052159,0.389398
11,0.274555,0.274555,-0.153532,0.429122
12,0.273589,0.273589,-0.296390,0.477344
13,0.251251,0.251251,-0.419178,0.521801
14,0.238355,0.238355,-0.552319,0.566165
15,0.234863,0.234863,-0.744766,0.593472
16,0.240607,0.240607,-0.962784,0.625202
17,0.237877,0.237877,-1.135612,0.642207
18,0.238433,0.238433,-1.268655,0.662529
19,0.233470,0.233470,-1.343358,0.671108
20,0.234288,0.234288,-1.425559,0.682167
21,0.230615,0.230615,-1.449908,0.686601
22,0.234391,0.234391,-1.538714,0.693217
23,0.228520,0.228520,-1.511612,0.694141
24,0.231083,0.231083,-1.566830,0.697554
25,0.226536,0.226536,-1.537257,0.696018
26,0.231574,0.231574,-1.604233,0.699931
27,0.225378,0.225378,-1.555577,0.697356
28,0.231352,0.231352,-1.622613,0.700972
29,0.225134,0.225134,-1.570002,0.697996
30,0.231278,0.231278,-1.634660,0.701532
31,0.224913,0.224913,-1.577569,0.698556
32,0.230991,0.230991,-1.640526,0.701812
33,0.224844,0.224844,-1.583445,0.698716
34,0.230964,0.230964,-1.645245,0.701892
35,0.224820,0.224820,-1.586837,0.698836
36,0.230942,0.230942,-1.648064,0.701892
37,0.224820,0.224820,-1.588906,0.698836
38,0.230942,0.230942,-1.649736,0.701892
39,0.224820,0.224820,-1.590230,0.698836
40,0.230942,0.230942,-1.650806,0.701892
41,0.224820,0.224820,-1.591078,0.698836
42,0.230942,0.230942,-1.651491,0.701892
43,0.224820,0.224820,-1.591620,0.698836
44,0.230942,0.230942,-1.651929,0.701892
45,0.224820,0.224820,-1.591967,0.698836
