sample_id,seed,objective,success,v12,v21,obj_value,n_iters,converged,elapsed_time,error,E0,Emin,ft,max_iter,move,nelx,nely,nu,penal,rmin,save_every,scale_factor,tol_change,tol_obj,verbose,void_size_frac,volfrac,window_size
17,circle,auxetic,True,0.07509136622958755,0.07461928752907596,0.9839013585047955,150,True,47.96,,199.0,1e-09,2,150,0.203996,50,50,0.3,2.083502,2.215768,9999,1,0.01,0.05,False,0.270676,0.450436,20
18,circle,auxetic,True,-0.3904907134709571,-0.42643017112228176,0.8269388881796853,124,True,37.02,,199.0,1e-09,2,150,0.159705,50,50,0.3,4.116462,1.211531,9999,1,0.01,0.05,False,0.539971,0.526041,20
19,circle,auxetic,True,-0.27256041718254265,-0.2617128317024186,0.7302751269752975,150,True,47.06,,199.0,1e-09,2,150,0.051558,50,50,0.3,3.158509,1.919315,9999,1,0.01,0.05,False,0.34402,0.679479,20
20,circle,auxetic,True,-0.2436210828916261,-0.24185077918075906,0.6456237353719472,150,True,46.16,,199.0,1e-09,2,150,0.087513,50,50,0.3,3.761152,2.458409,9999,1,0.01,0.05,False,0.398332,0.652084,20
21,circle,auxetic,True,-0.11238816024690632,-0.11106140493960244,0.6970567214696515,150,True,43.2,,199.0,1e-09,2,150,0.198114,50,50,0.3,2.750648,1.375603,9999,1,0.01,0.05,False,0.505287,0.55333,20
22,circle,auxetic,True,-0.25708459947923407,-0.2421242607708749,1.0633358900207739,150,True,49.04,,199.0,1e-09,2,150,0.241331,50,50,0.3,4.855938,2.004839,9999,1,0.01,0.05,False,0.32389,0.485526,20
23,circle,auxetic,True,-0.42287108497737214,-0.42174333235871914,0.41689926880489103,150,True,49.24,,199.0,1e-09,2,150,0.144889,50,50,0.3,2.444683,1.114318,9999,1,0.01,0.05,False,0.428448,0.578179,20
24,circle,auxetic,True,0.02261631121567642,0.021365491505108407,1.0000958526659316,150,True,50.71,,199.0,1e-09,2,150,0.126526,50,50,0.3,3.901841,2.071554,9999,1,0.01,0.05,False,0.482767,0.469048,20
25,circle,auxetic,True,-0.24889303850216457,-0.24889303850454741,0.5104199771114372,150,True,45.25,,199.0,1e-09,2,150,0.234687,50,50,0.3,3.359947,1.082682,9999,1,0.01,0.05,False,0.364749,0.626395,20
26,circle,auxetic,True,-0.10708621538450956,-0.10712139640206489,0.7719816072250614,150,True,45.43,,199.0,1e-09,2,150,0.178977,50,50,0.3,4.340376,2.344547,9999,1,0.01,0.05,False,0.40849,0.693223,20
27,circle,auxetic,True,-0.22502426740481843,-0.24155152013506126,0.8025555081505684,150,True,41.92,,199.0,1e-09,2,150,0.081657,50,50,0.3,2.210233,1.547958,9999,1,0.01,0.05,False,0.288037,0.541976,20
28,circle,auxetic,True,-0.27724611198245386,-0.2514930092489557,0.8783328368325551,150,True,46.4,,199.0,1e-09,2,150,0.06992,50,50,0.3,4.688191,1.337075,9999,1,0.01,0.05,False,0.267414,0.569371,20
29,circle,auxetic,True,-0.25774977819544714,-0.2577497781953941,0.5303774058067745,150,True,52.57,,199.0,1e-09,2,150,0.166349,50,50,0.3,2.599246,1.758687,9999,1,0.01,0.05,False,0.448742,0.665934,20
30,circle,auxetic,True,-0.24224428051450195,-0.2364210464411355,0.6473315723031449,150,True,47.18,,199.0,1e-09,2,150,0.223133,50,50,0.3,3.506979,1.621822,9999,1,0.01,0.05,False,0.342881,0.591306,20
31,circle,auxetic,True,-0.23486216286727843,-0.2052466150865091,1.0462090301617972,150,True,49.64,,199.0,1e-09,2,150,0.112543,50,50,0.3,3.018004,2.235671,9999,1,0.01,0.05,False,0.52192,0.504275,20
32,circle,auxetic,True,-0.2947797056180622,-0.36029308786998687,0.7077885858788684,150,True,45.53,,199.0,1e-09,2,150,0.117973,50,50,0.3,4.738563,1.874068,9999,1,0.01,0.05,False,0.435187,0.645077,20
33,circle,auxetic,True,-0.34680249580381967,-0.34591179551537865,0.902509286912317,150,True,36.67,,199.0,1e-09,2,150,0.220761,50,50,0.3,2.749543,1.268434,9999,1,0.01,0.05,False,0.317151,0.54462,20
34,circle,auxetic,True,-0.16707914932841433,-0.14416347877716584,1.5698002216351408,150,True,45.51,,199.0,1e-09,2,150,0.165534,50,50,0.3,3.644141,2.164284,9999,1,0.01,0.05,False,0.512027,0.494237,20
35,circle,auxetic,True,-0.24338195467230864,-0.24404007368940286,0.7547876343909282,150,True,39.06,,199.0,1e-09,2,150,0.07378,50,50,0.3,3.05515,1.739949,9999,1,0.01,0.05,False,0.391593,0.585185,20
36,circle,auxetic,True,-0.32869120713750066,-0.31440417591042863,0.5332961940927264,150,True,46.16,,199.0,1e-09,2,150,0.08714,50,50,0.3,4.046338,1.154072,9999,1,0.01,0.05,False,0.351341,0.620408,20
37,circle,auxetic,True,-0.13571540905207516,-0.12482243262728676,1.0329799238120732,150,True,49.02,,199.0,1e-09,2,150,0.176637,50,50,0.3,3.416148,1.953429,9999,1,0.01,0.05,False,0.53265,0.459151,20
38,circle,auxetic,True,-0.34017090738333,-0.3821259356716288,1.0853914786046939,150,True,47.8,,199.0,1e-09,2,150,0.233914,50,50,0.3,4.383436,1.43258,9999,1,0.01,0.05,False,0.277997,0.517327,20
39,circle,auxetic,True,-0.2124456539575038,-0.2124456539577266,0.7408626263506005,150,True,45.11,,199.0,1e-09,2,150,0.130455,50,50,0.3,2.341498,2.41319,9999,1,0.01,0.05,False,0.457055,0.672476,20
40,circle,auxetic,True,-0.2129733907868131,-0.21380254147771297,0.7940218159782185,150,True,41.46,,199.0,1e-09,2,150,0.148811,50,50,0.3,3.811842,1.493956,9999,1,0.01,0.05,False,0.529241,0.562369,20
41,circle,auxetic,True,-0.11243136494961443,-0.11280092723632883,0.8727042229468059,150,True,47.98,,199.0,1e-09,2,150,0.240552,50,50,0.3,2.900632,2.386882,9999,1,0.01,0.05,False,0.33556,0.65722,20
42,circle,auxetic,True,-0.016186892910162197,-0.020779014315453856,1.7676258162431733,150,True,47.57,,199.0,1e-09,2,150,0.19578,50,50,0.3,4.99269,1.045904,9999,1,0.01,0.05,False,0.456062,0.60002,20
43,circle,auxetic,True,-0.3153808926073587,-0.3180978659227062,0.6115929287696883,150,True,39.8,,199.0,1e-09,2,150,0.093003,50,50,0.3,2.482232,2.12008,9999,1,0.01,0.05,False,0.260094,0.511277,20
44,circle,auxetic,True,0.07751759372389658,0.07751759372344354,1.0313453556157324,72,True,24.07,,199.0,1e-09,2,150,0.055423,50,50,0.3,4.598012,2.284179,9999,1,0.01,0.05,False,0.294777,0.476054,20
45,circle,auxetic,True,-0.3995550153107779,-0.40863065978705315,0.6183441106267671,150,True,49.38,,199.0,1e-09,2,150,0.158897,50,50,0.3,2.140106,1.58498,9999,1,0.01,0.05,False,0.40175,0.635106,20
46,circle,auxetic,True,0.0827378047642952,0.08273780476476686,1.311739954321166,150,True,43.93,,199.0,1e-09,2,150,0.201618,50,50,0.3,4.15984,1.800959,9999,1,0.01,0.05,False,0.371488,0.684512,20
47,circle,auxetic,True,-0.4390313543599459,-0.449321096194711,0.5616264724829951,150,True,50.97,,199.0,1e-09,2,150,0.112111,50,50,0.3,3.289462,1.283055,9999,1,0.01,0.05,False,0.476028,0.53497,20
48,circle,auxetic,True,-0.08240779240677286,-0.07975055232233377,0.877017340345077,150,True,48.92,,199.0,1e-09,2,150,0.104644,50,50,0.3,4.108499,2.313949,9999,1,0.01,0.05,False,0.279088,0.580873,20
49,circle,auxetic,True,-0.37645884579913397,-0.39057535684632855,0.7477910034588124,150,True,50.48,,199.0,1e-09,2,150,0.206555,50,50,0.3,3.191378,1.520108,9999,1,0.01,0.05,False,0.474531,0.482357,20
50,circle,auxetic,True,-0.04309083822553177,-0.04689032243102846,0.8936932233282111,150,True,37.34,,199.0,1e-09,2,150,0.150838,50,50,0.3,4.508579,2.052665,9999,1,0.01,0.05,False,0.354646,0.556009,20
51,circle,auxetic,True,-0.34834525876778133,-0.3483452587681663,0.5507993598917685,150,True,37.85,,199.0,1e-09,2,150,0.059768,50,50,0.3,2.003941,1.066538,9999,1,0.01,0.05,False,0.547691,0.648899,20
52,circle,auxetic,True,-0.2711417091359243,-0.2711417091361888,0.5897020409483706,150,True,46.45,,199.0,1e-09,2,150,0.098031,50,50,0.3,4.868296,1.652421,9999,1,0.01,0.05,False,0.494551,0.684126,20
53,circle,auxetic,True,-0.3410091080768805,-0.29827258923049743,0.7891833656958743,150,True,38.44,,199.0,1e-09,2,150,0.18821,50,50,0.3,2.40449,2.263525,9999,1,0.01,0.05,False,0.390502,0.520919,20
54,circle,auxetic,True,-0.2212525966899135,-0.22389018504232788,0.8066577509211732,137,True,37.45,,199.0,1e-09,2,150,0.245001,50,50,0.3,3.702102,1.355968,9999,1,0.01,0.05,False,0.420145,0.455068,20
55,circle,auxetic,True,-0.2005585892690969,-0.19750745906984074,0.6941824465791299,150,True,50.14,,199.0,1e-09,2,150,0.14066,50,50,0.3,2.837532,1.774832,9999,1,0.01,0.05,False,0.313845,0.608268,20
56,circle,auxetic,True,-0.47000098889551395,-0.5016461417737808,0.6546593583929119,150,True,46.53,,199.0,1e-09,2,150,0.134798,50,50,0.3,4.258801,1.195523,9999,1,0.01,0.05,False,0.372598,0.499626,20
57,circle,auxetic,True,-0.08664267683275861,-0.08423556717647226,0.7412955933208457,150,True,50.12,,199.0,1e-09,2,150,0.225857,50,50,0.3,2.263973,1.900193,9999,1,0.01,0.05,False,0.493558,0.596426,20
58,circle,auxetic,True,-0.2552371770384188,-0.2552372268903335,0.5539862072844164,150,True,45.18,,199.0,1e-09,2,150,0.181572,50,50,0.3,3.936357,1.672507,9999,1,0.01,0.05,False,0.298064,0.6613,20
59,circle,auxetic,True,-0.27634306270275366,-0.31459934447620175,0.745350300426762,150,True,49.43,,199.0,1e-09,2,150,0.079675,50,50,0.3,3.353266,2.18494,9999,1,0.01,0.05,False,0.416737,0.574507,20
60,circle,auxetic,True,-0.27836049167253807,-0.2809933641813584,0.7187083863116398,150,True,45.89,,199.0,1e-09,2,150,0.065631,50,50,0.3,3.592949,2.020846,9999,1,0.01,0.05,False,0.438532,0.53928,20
61,circle,auxetic,True,-0.3530047427950812,-0.35300474279674254,0.3827882862469639,150,True,34.68,,199.0,1e-09,2,150,0.169982,50,50,0.3,2.95694,1.133436,9999,1,0.01,0.05,False,0.258984,0.69639,20
62,circle,auxetic,True,-0.08157511244684142,-0.08172295662488892,0.9052041022836915,150,True,35.8,,199.0,1e-09,2,150,0.213193,50,50,0.3,4.649279,2.486121,9999,1,0.01,0.05,False,0.514255,0.623715,20
63,circle,auxetic,True,0.07820426766297581,0.07837139092950572,1.0134823264505317,91,True,26.0,,199.0,1e-09,2,150,0.123,50,50,0.3,2.613252,1.406429,9999,1,0.01,0.05,False,0.332273,0.472231,20
64,circle,auxetic,True,0.012164413152779876,0.011393996925639903,1.001984753148805,150,True,43.18,,199.0,1e-09,2,150,0.124406,50,50,0.3,4.349004,2.445662,9999,1,0.01,0.05,False,0.489159,0.547505,20
65,circle,auxetic,True,-0.29739979999896987,-0.2973997999992755,0.5916872930605557,150,True,48.89,,199.0,1e-09,2,150,0.214599,50,50,0.3,2.353946,1.458622,9999,1,0.01,0.05,False,0.375825,0.64236,20
66,circle,auxetic,True,-0.18873709753489887,-0.19432476303695073,0.8267041245008971,150,True,47.31,,199.0,1e-09,2,150,0.171774,50,50,0.3,4.033884,1.967558,9999,1,0.01,0.05,False,0.415872,0.584118,20
67,circle,auxetic,True,-0.41091661359973314,-0.4299175106195949,0.6271767073784835,150,True,50.51,,199.0,1e-09,2,150,0.067422,50,50,0.3,3.450564,1.174996,9999,1,0.01,0.05,False,0.300101,0.49538,20
68,circle,auxetic,True,-0.28939739109987317,-0.2908064483116033,0.7092993719175077,150,True,43.53,,199.0,1e-09,2,150,0.081027,50,50,0.3,3.680038,1.714068,9999,1,0.01,0.05,False,0.255171,0.460153,20
69,circle,auxetic,True,-0.2243303305274374,-0.21999989176018145,0.8270891751105964,150,True,41.2,,199.0,1e-09,2,150,0.182925,50,50,0.3,3.044167,2.131652,9999,1,0.01,0.05,False,0.441173,0.619208,20
70,circle,auxetic,True,-0.3685755241748717,-0.3911101956046941,0.5509489623970929,150,True,43.88,,199.0,1e-09,2,150,0.227606,50,50,0.3,4.749553,1.247716,9999,1,0.01,0.05,False,0.331993,0.669648,20
71,circle,auxetic,True,-0.2000319289507109,-0.20009440871153483,0.7240881460396544,150,True,45.47,,199.0,1e-09,2,150,0.136546,50,50,0.3,2.713662,1.859733,9999,1,0.01,0.05,False,0.515706,0.520109,20
72,circle,auxetic,True,-0.2780005650620409,-0.2780005650309277,0.5084934048952625,150,True,47.3,,199.0,1e-09,2,150,0.142403,50,50,0.3,4.195725,1.327213,9999,1,0.01,0.05,False,0.470727,0.660002,20
73,circle,auxetic,True,-0.058878266894155304,-0.058996847056346315,0.8207719773254812,150,True,48.54,,199.0,1e-09,2,150,0.246744,50,50,0.3,3.278468,1.838729,9999,1,0.01,0.05,False,0.281721,0.559541,20
74,circle,auxetic,True,-0.03254506491084606,-0.03202712642984368,0.8937727832268867,150,True,48.83,,199.0,1e-09,2,150,0.189568,50,50,0.3,4.60899,1.587423,9999,1,0.01,0.05,False,0.547384,0.510077,20
75,circle,auxetic,True,-0.26399186157214743,-0.2551319627439465,0.7264585465292168,118,True,38.78,,199.0,1e-09,2,150,0.099389,50,50,0.3,2.104214,2.293375,9999,1,0.01,0.05,False,0.356125,0.601022,20
76,circle,auxetic,True,-0.29759457225599145,-0.2907213249086153,0.6819395310570906,150,True,48.68,,199.0,1e-09,2,150,0.061566,50,50,0.3,4.95827,2.082515,9999,1,0.01,0.05,False,0.386112,0.636249,20
77,circle,auxetic,True,0.027972084913424664,0.028043703145659755,0.8179206606693548,150,True,46.6,,199.0,1e-09,2,150,0.152636,50,50,0.3,2.494692,1.00154,9999,1,0.01,0.05,False,0.497769,0.474988,20
78,circle,auxetic,True,-0.28338184033901614,-0.3081404870681933,0.8659549217872031,122,True,38.23,,199.0,1e-09,2,150,0.207956,50,50,0.3,3.799399,2.377846,9999,1,0.01,0.05,False,0.312952,0.532252,20
79,circle,auxetic,True,-0.2929232388190401,-0.2929232388194794,0.5190504835007054,150,True,47.07,,199.0,1e-09,2,150,0.106044,50,50,0.3,2.935059,1.491353,9999,1,0.01,0.05,False,0.42221,0.687397,20
80,circle,auxetic,True,-0.4160247432077532,-0.4275034704329693,0.87311674619518,150,True,38.26,,199.0,1e-09,2,150,0.110783,50,50,0.3,3.713079,1.771474,9999,1,0.01,0.05,False,0.337606,0.483301,20
81,circle,auxetic,True,-0.20932180782114268,-0.20932180782158877,0.5947103976032665,150,True,47.73,,199.0,1e-09,2,150,0.20029,50,50,0.3,2.801641,1.347688,9999,1,0.01,0.05,False,0.528367,0.580097,20
82,circle,auxetic,True,-0.0227671112340631,-0.022825622940580444,1.1294500696614098,150,True,47.11,,199.0,1e-09,2,150,0.157172,50,50,0.3,4.904182,2.219917,9999,1,0.01,0.05,False,0.26333,0.645891,20
83,circle,auxetic,True,-0.23770775076855857,-0.2422154204820158,0.6694878865699867,150,True,47.05,,199.0,1e-09,2,150,0.053699,50,50,0.3,2.393495,1.614101,9999,1,0.01,0.05,False,0.451654,0.559094,20
84,circle,auxetic,True,-0.4823475869068194,-0.42543314468206284,0.7345995329634152,150,True,43.75,,199.0,1e-09,2,150,0.091621,50,50,0.3,4.496137,1.075024,9999,1,0.01,0.05,False,0.40321,0.52387,20
85,circle,auxetic,True,0.07821835511503185,0.07821835511506643,1.3276893798376466,150,True,47.68,,199.0,1e-09,2,150,0.194398,50,50,0.3,2.038367,2.055817,9999,1,0.01,0.05,False,0.294488,0.680976,20
86,circle,auxetic,True,-0.39431398982291255,-0.3943139894825773,0.5387600321081243,150,True,42.05,,199.0,1e-09,2,150,0.238785,50,50,0.3,4.074077,1.558588,9999,1,0.01,0.05,False,0.478678,0.607389,20
87,circle,auxetic,True,0.09707890134864568,0.09040757963276315,1.5373288217644787,150,True,47.03,,199.0,1e-09,2,150,0.147044,50,50,0.3,3.203838,2.357398,9999,1,0.01,0.05,False,0.367666,0.455901,20
88,circle,auxetic,True,-0.25286849383467574,-0.2733969287442155,0.6606870543039864,150,True,44.74,,199.0,1e-09,2,150,0.128682,50,50,0.3,4.636826,1.391385,9999,1,0.01,0.05,False,0.31862,0.597259,20
89,circle,auxetic,True,-0.30902815781255116,-0.29792953486829704,1.036811478076355,150,True,50.09,,199.0,1e-09,2,150,0.232141,50,50,0.3,2.647667,2.466112,9999,1,0.01,0.05,False,0.43489,0.498747,20
90,circle,auxetic,True,-0.4122213577575995,-0.41183522258695093,0.40909821266658586,150,True,46.61,,199.0,1e-09,2,150,0.17526,50,50,0.3,3.558516,1.101513,9999,1,0.01,0.05,False,0.394216,0.571357,20
91,circle,auxetic,True,-0.2094336420340277,-0.20943364203422565,0.6899154176850084,150,True,44.97,,199.0,1e-09,2,150,0.085764,50,50,0.3,2.969388,1.994255,9999,1,0.01,0.05,False,0.508232,0.664251,20
92,circle,auxetic,True,-0.28615189265415714,-0.2861518926544747,0.8185033387345776,150,True,49.24,,199.0,1e-09,2,150,0.072062,50,50,0.3,3.947346,2.205109,9999,1,0.01,0.05,False,0.534705,0.699474,20
93,circle,auxetic,True,-0.08675701278554782,-0.08173390519047986,0.8987019667605123,150,True,43.64,,199.0,1e-09,2,150,0.163816,50,50,0.3,3.317386,1.687391,9999,1,0.01,0.05,False,0.350457,0.536272,20
94,circle,auxetic,True,-0.08428424752790775,-0.08128480972969264,1.2877180253348368,150,True,42.99,,199.0,1e-09,2,150,0.219428,50,50,0.3,4.294699,1.92699,9999,1,0.01,0.05,False,0.460264,0.471455,20
95,circle,auxetic,True,-0.258143638132724,-0.25814363813291197,0.8262455864247015,150,True,46.3,,199.0,1e-09,2,150,0.11664,50,50,0.3,2.252989,1.22724,9999,1,0.01,0.05,False,0.273616,0.624658,20
96,circle,auxetic,True,-0.13402723278792036,-0.11825875178695766,1.098177906665031,150,True,46.32,,199.0,1e-09,2,150,0.114268,50,50,0.3,4.003578,1.568534,9999,1,0.01,0.05,False,0.365028,0.514972,20
97,circle,auxetic,True,-0.08406414925886582,-0.08406414925876646,0.7905018574978461,150,True,44.75,,199.0,1e-09,2,150,0.224857,50,50,0.3,3.461823,2.277231,9999,1,0.01,0.05,False,0.481316,0.67428,20
98,circle,auxetic,True,-0.34138121450139675,-0.33206791238052674,0.805372760391836,150,True,44.72,,199.0,1e-09,2,150,0.167676,50,50,0.3,4.426001,1.296615,9999,1,0.01,0.05,False,0.291851,0.614085,20
99,circle,auxetic,True,-0.22424664148010903,-0.25640516894380394,0.8181128609711961,150,True,46.34,,199.0,1e-09,2,150,0.071248,50,50,0.3,2.295994,1.810879,9999,1,0.01,0.05,False,0.405848,0.4648,20
100,circle,auxetic,True,0.07837657187139868,0.07837657184814063,1.057756112828949,75,True,24.23,,199.0,1e-09,2,150,0.083424,50,50,0.3,4.787183,2.39674,9999,1,0.01,0.05,False,0.449607,0.492195,20
101,circle,auxetic,True,-0.2520091718834465,-0.24404372445976993,0.7173886052244921,150,True,44.37,,199.0,1e-09,2,150,0.180743,50,50,0.3,2.698008,1.507499,9999,1,0.01,0.05,False,0.265377,0.586797,20
102,circle,auxetic,True,-0.09296425393266558,-0.09296425393274439,0.862010414387794,150,True,45.66,,199.0,1e-09,2,150,0.23607,50,50,0.3,3.595717,2.113114,9999,1,0.01,0.05,False,0.526319,0.639191,20
103,circle,auxetic,True,-0.4968717355496739,-0.46681908756032936,0.3240930071695646,150,True,46.61,,199.0,1e-09,2,150,0.127909,50,50,0.3,3.106513,1.029394,9999,1,0.01,0.05,False,0.339653,0.550199,20
104,circle,auxetic,True,0.0979162965948578,0.0979162965948955,1.2895852074115917,150,True,46.38,,199.0,1e-09,2,150,0.146265,50,50,0.3,4.552687,1.939841,9999,1,0.01,0.05,False,0.271569,0.69058,20
105,circle,auxetic,True,-0.29268000232021085,-0.29375320761770496,0.5719850902270746,150,True,46.44,,199.0,1e-09,2,150,0.242707,50,50,0.3,2.182493,1.144168,9999,1,0.01,0.05,False,0.462311,0.529572,20
106,circle,auxetic,True,-0.2613992865571559,-0.3150878662028809,1.154750486456705,150,True,45.33,,199.0,1e-09,2,150,0.199887,50,50,0.3,4.204971,2.429654,9999,1,0.01,0.05,False,0.34841,0.478155,20
107,circle,auxetic,True,-0.1257396011597128,-0.1257396011598271,0.710620050875125,150,True,39.74,,199.0,1e-09,2,150,0.089287,50,50,0.3,3.247247,1.439499,9999,1,0.01,0.05,False,0.536752,0.633553,20
108,circle,auxetic,True,-0.31283445977786295,-0.2824931298515348,0.7963054771717701,150,True,45.63,,199.0,1e-09,2,150,0.052891,50,50,0.3,3.863027,1.275428,9999,1,0.01,0.05,False,0.505594,0.606157,20
109,circle,auxetic,True,-0.2483749871423095,-0.25193615434563976,0.7599383195002972,150,True,49.47,,199.0,1e-09,2,150,0.161038,50,50,0.3,2.852386,1.89056,9999,1,0.01,0.05,False,0.396854,0.505443,20
110,circle,auxetic,True,-0.2677719398612144,-0.25053884456139375,0.9059431754131833,150,True,45.45,,199.0,1e-09,2,150,0.205714,50,50,0.3,4.9417,1.730074,9999,1,0.01,0.05,False,0.432252,0.564661,20
111,circle,auxetic,True,-0.3697005571071511,-0.36970055710405775,0.49476626904026044,150,True,42.13,,199.0,1e-09,2,150,0.108405,50,50,0.3,2.530307,2.15077,9999,1,0.01,0.05,False,0.321258,0.655353,20
112,circle,auxetic,True,-0.06660535373495659,-0.06136587174742544,0.8157892365347198,150,True,42.66,,199.0,1e-09,2,150,0.100549,50,50,0.3,4.820047,1.117653,9999,1,0.01,0.05,False,0.518344,0.453211,20
113,circle,auxetic,True,-0.07141671087987042,-0.07141671087992187,0.8845801509221167,150,True,48.03,,199.0,1e-09,2,150,0.210259,50,50,0.3,2.45566,2.013142,9999,1,0.01,0.05,False,0.329356,0.610555,20
114,circle,auxetic,True,-0.28199871712129376,-0.28199871712157815,0.4824783219666764,150,True,48.82,,199.0,1e-09,2,150,0.153372,50,50,0.3,3.750156,1.419234,9999,1,0.01,0.05,False,0.443811,0.678301,20
115,circle,auxetic,True,0.018899796621029138,0.019805449157289202,0.9833617391723457,150,True,46.86,,199.0,1e-09,2,150,0.057625,50,50,0.3,2.786534,2.496706,9999,1,0.01,0.05,False,0.252533,0.527051,20
116,circle,auxetic,True,-0.3929216586210495,-0.42707053521752725,0.5556606558783401,150,True,49.1,,199.0,1e-09,2,150,0.093922,50,50,0.3,4.150888,1.910851,9999,1,0.01,0.05,False,0.302149,0.55445,20
117,circle,auxetic,True,-0.3104654644792735,-0.3104654644792975,0.4120285500665878,150,True,42.5,,199.0,1e-09,2,150,0.191928,50,50,0.3,3.146067,1.208356,9999,1,0.01,0.05,False,0.413824,0.651009,20
118,circle,auxetic,True,-0.21617973197139514,-0.22232559177095995,0.7121000916831287,150,True,43.18,,199.0,1e-09,2,150,0.247546,50,50,0.3,4.466384,2.177265,9999,1,0.01,0.05,False,0.377872,0.575469,20
119,circle,auxetic,True,-0.28084814206184994,-0.27545276799678664,0.7539059355451164,150,True,41.16,,199.0,1e-09,2,150,0.138506,50,50,0.3,2.04908,1.656799,9999,1,0.01,0.05,False,0.487112,0.488434,20
120,cross_rectangular,auxetic,True,0.08039507573054422,0.0803950755745994,1.043985209999454,58,True,17.77,,199.0,1e-09,2,150,0.14058,50,50,0.3,3.97668,2.444034,9999,1,0.01,0.05,False,0.545779,0.480049,20
121,cross_rectangular,auxetic,True,-0.20133220147694952,-0.2014284519445022,0.6608083175925836,150,True,48.19,,199.0,1e-09,2,150,0.211364,50,50,0.3,2.283096,1.637999,9999,1,0.01,0.05,False,0.363251,0.593105,20
