Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.951600
1,0.382612,0.382612,4.100776,0.796021
2,0.417878,0.417878,2.441096,0.640441
3,0.417878,0.417878,1.153286,0.484862
4,0.417878,0.417878,0.407929,0.329282
5,0.417878,0.417878,0.086654,0.173703
6,0.417878,0.417878,0.005672,0.018124
7,0.417203,0.417203,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000
