iterations,volume_fractions,poisson_ratios_v12,poisson_ratios_v21
1,0.330399999999992,0.253328771994599,0.253328771994599
2,0.399993144992163,0.231828678010193,0.231828678010199
3,0.399978560367896,0.157433831625996,0.157433831625989
4,0.399928449036234,0.118130332124717,0.118130332124714
5,0.399923969176308,0.0838647423706689,0.0838647423706628
6,0.399905941284397,0.0774300637324136,0.0774300637324081
7,0.399889736618337,0.0603054206758077,0.060305420675789
8,0.400024903008373,0.0593677406255678,0.0593677406255606
9,0.399914786078632,0.0497526284513111,0.0497526284512898
10,0.399944153680431,0.0384192859493154,0.038419285949299
11,0.399928563251304,0.0263343067610376,0.0263343067610317
12,0.399870136080964,0.0135050805014023,0.0135050805013995
13,0.399745411549608,-5.7961383329131e-05,-5.79613833217671e-05
14,0.399401301680903,-0.0181212853518896,-0.0181212853518853
15,0.396723250962644,-0.0461045067217863,-0.0461045067217852
16,0.394625450044313,-0.0852476425414022,-0.0852476425414537
17,0.393234493757114,-0.139208791745068,-0.139208791745188
18,0.392853705204707,-0.201779907642682,-0.201779907642957
19,0.393814516557146,-0.192480715524475,-0.19248071552467
20,0.399396675436702,-0.249228778872104,-0.249228778872479
21,0.399377627075895,-0.228309072283655,-0.228309072283833
22,0.39940279331658,-0.291103300197823,-0.291103300198187
23,0.399361690658137,-0.250949740370536,-0.250949740370589
24,0.399398493717884,-0.308926771908429,-0.308926771908733
25,0.399368654561952,-0.255037315366278,-0.255037315366302
26,0.399392807609479,-0.308841805561661,-0.308841805561901
27,0.399342510373062,-0.263498339788039,-0.263498339788016
28,0.399365242685449,-0.316007007328491,-0.316007007328728
29,0.399300776408572,-0.26893619793713,-0.268936197937132
30,0.399330844045415,-0.319787350094609,-0.319787350094837
31,0.399276447770383,-0.277952334736731,-0.27795233473669
32,0.399317428165607,-0.326945807673567,-0.326945807673909
33,0.399269963757841,-0.290440725693348,-0.290440725693502
34,0.399319723321912,-0.331990644609382,-0.331990644609681
35,0.399297093951754,-0.315193739989806,-0.315193739990108
36,0.399294999346989,-0.35013945436573,-0.350139454381248
37,0.399312115501076,-0.327831116396272,-0.327831116402151
38,0.399267294813721,-0.354988103563946,-0.354988103594196
39,0.399267828398401,-0.323707817400099,-0.323707817411316
40,0.399276877665344,-0.348780839026159,-0.348780839059856
41,0.399256455318143,-0.329004699823864,-0.329004699854134
42,0.399225514996469,-0.340735858926381,-0.340735858941766
43,0.399221271479021,-0.336519019919432,-0.336519019901247
