Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.770000
1,0.400122,0.400077,2.718986,0.565289
2,0.436661,0.436950,0.068297,0.575208
3,0.421723,0.421267,-0.703232,0.628250
4,0.472605,0.469780,-1.378630,0.725464
5,0.517318,0.513199,-1.514262,0.749850
6,0.485317,0.483240,-1.432116,0.774151
7,0.436140,0.435143,-1.393620,0.769828
8,0.447927,0.447525,-1.435614,0.770448
9,0.446630,0.446354,-1.450159,0.768800
10,0.451110,0.451807,-1.469676,0.769805
11,0.447727,0.449400,-1.466463,0.770115
12,0.445073,0.450294,-1.465603,0.770459
13,0.442474,0.451036,-1.464882,0.770075
14,0.442884,0.452903,-1.467842,0.769861
15,0.443412,0.453985,-1.470857,0.769597
16,0.443848,0.455311,-1.473700,0.769469
17,0.444075,0.455961,-1.475168,0.769469
18,0.444075,0.455961,-1.475186,0.769469
19,0.444075,0.455961,-1.475195,0.769469
20,0.444075,0.455961,-1.475199,0.769469
21,0.444075,0.455961,-1.475202,0.769469
