Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.882969
1,0.289081,0.289081,3.286041,0.679777
2,0.287309,0.287309,4.369498,0.560458
3,0.217629,0.217629,4.927155,0.560457
4,0.229439,0.229439,4.928999,0.560457
5,0.198368,0.198368,4.923718,0.560457
6,0.212991,0.212991,4.841189,0.560457
7,0.159044,0.159044,4.854611,0.560457
8,0.201866,0.201866,4.772867,0.560458
9,0.137751,0.137751,4.810697,0.560458
10,0.197998,0.197998,4.745646,0.560458
11,0.126512,0.126512,4.746810,0.560458
12,0.196422,0.196422,4.703974,0.560457
13,0.122106,0.122106,4.634091,0.560457
14,0.188387,0.188387,4.633940,0.560456
15,0.117744,0.117744,4.567129,0.560456
16,0.169027,0.169027,4.571417,0.560457
17,0.109850,0.109850,4.525713,0.560457
18,0.148060,0.148060,4.501609,0.560457
19,0.110626,0.110626,4.463453,0.560458
20,0.141029,0.141029,4.444138,0.560458
21,0.119024,0.119024,4.418407,0.560457
22,0.138439,0.138439,4.394963,0.560457
23,0.122118,0.122118,4.381252,0.560457
24,0.137447,0.137447,4.357801,0.560457
25,0.127270,0.127267,4.333385,0.560457
26,0.132108,0.132110,4.315726,0.560457
27,0.124852,0.124823,4.304158,0.560456
28,0.128314,0.128334,4.289834,0.560458
29,0.122402,0.122416,4.280883,0.560457
30,0.125644,0.125707,4.269707,0.560456
31,0.124170,0.124299,4.269392,0.560457
32,0.129475,0.129283,4.283896,0.560457
33,0.131661,0.131013,4.292869,0.560457
34,0.132946,0.132059,4.297205,0.560458
35,0.133373,0.132523,4.298788,0.560457
36,0.133311,0.132524,4.297995,0.560457
37,0.133112,0.132280,4.296339,0.560457
38,0.132779,0.131783,4.294084,0.560457
39,0.132182,0.131095,4.290659,0.560458
40,0.131743,0.130614,4.287454,0.560457
41,0.131408,0.130340,4.285000,0.560457
42,0.131141,0.130128,4.282984,0.560457
43,0.130970,0.129973,4.281793,0.560458
44,0.130895,0.129975,4.281333,0.560457
45,0.130801,0.129995,4.281229,0.560457
46,0.130725,0.130030,4.281257,0.560458
47,0.130643,0.130060,4.281283,0.560458
