sample_id,seed,objective,success,v12,v21,obj_value,n_iters,converged,elapsed_time,error,E0,Emin,ft,max_iter,move,nelx,nely,nu,penal,rmin,save_every,scale_factor,tol_change,tol_obj,verbose,void_size_frac,volfrac,window_size
46,hexagonal,auxetic,True,-0.5468050496649658,-0.46719446402793563,0.2578289194133647,150,True,21.66,,199.0,1e-09,2,150,0.107304,50,50,0.3,2.955488,1.225762,9999,1,0.01,0.05,False,0.313475,0.533613,20
47,hexagonal,auxetic,True,-0.11673798785961852,-1.0036461002098624,0.5605917777968493,150,True,21.65,,199.0,1e-09,2,150,0.136406,50,50,0.3,2.734823,1.131629,9999,1,0.01,0.05,False,0.299649,0.577871,20
48,hexagonal,auxetic,True,-0.4480980376930427,-0.7760195887951493,0.23065275026860754,150,True,20.31,,199.0,1e-09,2,150,0.141419,50,50,0.3,2.826903,1.212917,9999,1,0.01,0.05,False,0.308516,0.512845,20
49,hexagonal,auxetic,True,-0.4147272390348728,-0.5649991646465286,0.07807809733462778,150,True,22.29,,199.0,1e-09,2,150,0.124376,50,50,0.3,2.808814,1.215731,9999,1,0.01,0.05,False,0.337186,0.583992,20
50,hexagonal,auxetic,True,-0.4151961334853622,-0.45762760164079036,0.4526437922185069,150,True,21.65,,199.0,1e-09,2,150,0.081484,50,50,0.3,3.18021,1.178134,9999,1,0.01,0.05,False,0.351711,0.5737,20
51,hexagonal,auxetic,True,-0.5784153080204616,-0.28082950325186623,0.33725646925806085,150,True,21.2,,199.0,1e-09,2,150,0.126553,50,50,0.3,2.592997,1.195295,9999,1,0.01,0.05,False,0.34202,0.542635,20
52,hexagonal,auxetic,True,-0.26855104940840835,-0.6924599972038974,0.2336203153257923,45,True,6.71,,199.0,1e-09,2,150,0.131657,50,50,0.3,3.621774,1.117147,9999,1,0.01,0.05,False,0.370099,0.52797,20
53,hexagonal,auxetic,True,-0.15413980180308748,-0.16637881649268668,0.7274157976479836,150,True,20.8,,199.0,1e-09,2,150,0.112711,50,50,0.3,3.470081,1.175393,9999,1,0.01,0.05,False,0.375998,0.50963,20
54,hexagonal,auxetic,True,-0.35612353005534075,-0.6765985521650368,0.4954845464726596,150,True,21.16,,199.0,1e-09,2,150,0.1066,50,50,0.3,3.496771,1.161203,9999,1,0.01,0.05,False,0.373984,0.537928,20
55,hexagonal,auxetic,True,-0.3725938835914565,-0.4735162653052332,0.48382005214179824,150,True,21.41,,199.0,1e-09,2,150,0.092313,50,50,0.3,3.352429,1.244985,9999,1,0.01,0.05,False,0.362103,0.502623,20
56,hexagonal,auxetic,True,-0.44117225189300113,-0.5985585084273747,0.1697789618390374,150,True,20.09,,199.0,1e-09,2,150,0.103098,50,50,0.3,3.622355,1.125935,9999,1,0.01,0.05,False,0.30153,0.520186,20
57,hexagonal,auxetic,True,-0.21376537660748626,-0.9412869179249462,0.4818770267701054,150,True,21.86,,199.0,1e-09,2,150,0.079045,50,50,0.3,3.272376,1.136499,9999,1,0.01,0.05,False,0.33228,0.528757,20
58,hexagonal,auxetic,True,-0.33069022646075463,-0.6857675765493888,0.24161905251383886,150,True,20.38,,199.0,1e-09,2,150,0.133586,50,50,0.3,2.992301,1.082639,9999,1,0.01,0.05,False,0.360923,0.567016,20
59,hexagonal,auxetic,True,-0.34196754736330615,-0.7614262881211674,0.5790976515353151,150,True,20.53,,199.0,1e-09,2,150,0.116561,50,50,0.3,3.379647,1.065285,9999,1,0.01,0.05,False,0.35236,0.507718,20
60,reentrant_bowtie,auxetic,True,-0.7473520093604782,-0.5478860758925046,0.2369540136440843,150,True,21.25,,199.0,1e-09,2,150,0.092098,50,50,0.3,3.458037,1.065764,9999,1,0.01,0.05,False,0.311367,0.52906,20
61,reentrant_bowtie,auxetic,True,2.2166336651896285e-11,0.44907043629254295,1.2565705776409413,16,True,2.26,,199.0,1e-09,2,150,0.128178,50,50,0.3,2.667164,1.220787,9999,1,0.01,0.05,False,0.38065,0.559297,20
62,reentrant_bowtie,auxetic,True,-0.2539818133226452,-0.4136073477868618,0.42125015616930395,68,True,10.2,,199.0,1e-09,2,150,0.098603,50,50,0.3,2.978518,1.094846,9999,1,0.01,0.05,False,0.302797,0.504333,20
63,reentrant_bowtie,auxetic,True,2.5394791970821598e-11,0.4872921271264447,1.2485613530837014,29,True,4.09,,199.0,1e-09,2,150,0.121157,50,50,0.3,2.731442,1.192036,9999,1,0.01,0.05,False,0.292654,0.553447,20
64,reentrant_bowtie,auxetic,True,-0.08314239115933247,-1.5865189906941362,0.7368987617354275,150,True,21.54,,199.0,1e-09,2,150,0.11285,50,50,0.3,3.508406,1.088842,9999,1,0.01,0.05,False,0.372559,0.569438,20
65,reentrant_bowtie,auxetic,True,4.763789243314249e-12,0.10920001996253201,1.1762175057120803,38,True,5.37,,199.0,1e-09,2,150,0.141571,50,50,0.3,2.807518,1.160597,9999,1,0.01,0.05,False,0.283651,0.554575,20
66,reentrant_bowtie,auxetic,True,-0.5075208863871369,-0.29878174935170687,0.43552413654514377,91,True,12.54,,199.0,1e-09,2,150,0.111243,50,50,0.3,3.608087,1.146643,9999,1,0.01,0.05,False,0.295089,0.520386,20
67,reentrant_bowtie,auxetic,True,-0.3824634596309276,-0.5749165057919565,0.35054968645117457,150,True,21.79,,199.0,1e-09,2,150,0.103693,50,50,0.3,3.540184,1.204923,9999,1,0.01,0.05,False,0.362461,0.538785,20
68,reentrant_bowtie,auxetic,True,-0.10531912634659919,-0.19378385798576958,0.7368954236253593,150,True,22.59,,199.0,1e-09,2,150,0.143814,50,50,0.3,2.885493,1.234657,9999,1,0.01,0.05,False,0.352226,0.524906,20
69,reentrant_bowtie,auxetic,True,-8.193513916291807e-12,-0.16825650204868067,1.2543150043235551,15,True,2.2,,199.0,1e-09,2,150,0.137198,50,50,0.3,2.767187,1.170306,9999,1,0.01,0.05,False,0.336336,0.58412,20
70,reentrant_bowtie,auxetic,True,-0.7454676179790168,-0.5146513443106603,0.28295417366400144,150,True,20.89,,199.0,1e-09,2,150,0.09059,50,50,0.3,3.294266,1.124871,9999,1,0.01,0.05,False,0.341038,0.527458,20
71,reentrant_bowtie,auxetic,True,-0.21224822283652273,-0.27655905643630413,0.7767310089172965,150,True,19.33,,199.0,1e-09,2,150,0.077321,50,50,0.3,2.89451,1.175979,9999,1,0.01,0.05,False,0.299676,0.531548,20
72,reentrant_bowtie,auxetic,True,-0.3057896614562656,-0.4876331366758125,0.4489394726270478,134,True,17.27,,199.0,1e-09,2,150,0.080026,50,50,0.3,2.935491,1.186917,9999,1,0.01,0.05,False,0.345812,0.513564,20
73,reentrant_bowtie,auxetic,True,-0.12619743437047962,-0.16233180998586558,0.6513246806149293,150,True,17.33,,199.0,1e-09,2,150,0.119147,50,50,0.3,3.137639,1.196661,9999,1,0.01,0.05,False,0.343482,0.506753,20
74,reentrant_bowtie,auxetic,True,-0.3934653910006589,-0.27349474889396197,0.4388342471942741,36,True,5.56,,199.0,1e-09,2,150,0.115535,50,50,0.3,3.432866,1.072087,9999,1,0.01,0.05,False,0.325237,0.518271,20
75,reentrant_bowtie,auxetic,True,-0.03693300027383901,-0.23982469920685107,1.0220906570341373,45,True,6.59,,199.0,1e-09,2,150,0.075259,50,50,0.3,2.696116,1.110723,9999,1,0.01,0.05,False,0.37668,0.550265,20
76,reentrant_bowtie,auxetic,True,-0.25657789110317736,-0.30353159175576055,0.4461400959031102,150,True,21.3,,199.0,1e-09,2,150,0.108581,50,50,0.3,2.622778,1.10147,9999,1,0.01,0.05,False,0.31544,0.515476,20
77,reentrant_bowtie,auxetic,True,-0.2053551574508503,-0.4500059660547497,0.45853635287774586,36,True,4.59,,199.0,1e-09,2,150,0.096165,50,50,0.3,3.023688,1.059562,9999,1,0.01,0.05,False,0.359691,0.534975,20
78,reentrant_bowtie,auxetic,True,-2.2138046474651244e-12,-0.04791659070427199,1.228996235530435,18,True,2.13,,199.0,1e-09,2,150,0.101097,50,50,0.3,2.851225,1.182034,9999,1,0.01,0.05,False,0.321711,0.561749,20
79,reentrant_bowtie,auxetic,True,-0.2807037935194792,-0.5599716911458773,0.4024729306744769,150,True,20.92,,199.0,1e-09,2,150,0.082848,50,50,0.3,3.552132,1.106877,9999,1,0.01,0.05,False,0.31639,0.500755,20
80,reentrant_bowtie,auxetic,True,-0.09400042470028885,-1.0627631031357703,0.7602266170849447,150,True,20.46,,199.0,1e-09,2,150,0.086019,50,50,0.3,3.372623,1.226884,9999,1,0.01,0.05,False,0.335084,0.577652,20
81,reentrant_bowtie,auxetic,True,1.2815659159353281e-11,0.26581636226169164,1.1976045240396536,15,True,2.4,,199.0,1e-09,2,150,0.13815,50,50,0.3,3.159542,1.242162,9999,1,0.01,0.05,False,0.289548,0.576137,20
82,reentrant_bowtie,auxetic,True,-0.05579887404371119,-0.9726106011009552,0.8886412721798949,150,True,18.84,,199.0,1e-09,2,150,0.087289,50,50,0.3,3.235528,1.233095,9999,1,0.01,0.05,False,0.369036,0.581509,20
83,reentrant_bowtie,auxetic,True,-0.0449742535453812,-1.7797731035390352,0.9573887209028276,150,True,12.82,,199.0,1e-09,2,150,0.106123,50,50,0.3,3.069961,1.117215,9999,1,0.01,0.05,False,0.355413,0.567356,20
84,reentrant_bowtie,auxetic,True,-0.08448091711860002,-1.328769004557019,0.7240997087742362,70,True,10.27,,199.0,1e-09,2,150,0.127467,50,50,0.3,3.334535,1.081016,9999,1,0.01,0.05,False,0.304284,0.562259,20
85,reentrant_bowtie,auxetic,True,-0.2545520399853262,-0.35109092300543937,0.489122337623518,150,True,15.31,,199.0,1e-09,2,150,0.093412,50,50,0.3,2.593864,1.129999,9999,1,0.01,0.05,False,0.331926,0.542625,20
86,reentrant_bowtie,auxetic,True,-0.29572673044119224,-0.3462104068128049,0.5709246338164089,150,True,18.6,,199.0,1e-09,2,150,0.124034,50,50,0.3,3.089827,1.15486,9999,1,0.01,0.05,False,0.309488,0.509304,20
87,reentrant_bowtie,auxetic,True,-0.20417301948238467,-0.6174949977986046,0.48809175292464557,43,True,3.66,,199.0,1e-09,2,150,0.117841,50,50,0.3,3.263889,1.140827,9999,1,0.01,0.05,False,0.327879,0.539582,20
88,reentrant_bowtie,auxetic,True,-0.0686724284685267,-1.857264706662704,0.8147474945446173,150,True,17.89,,199.0,1e-09,2,150,0.13217,50,50,0.3,3.185402,1.213007,9999,1,0.01,0.05,False,0.366338,0.547896,20
89,reentrant_bowtie,auxetic,True,-0.0796214791289616,-1.2773769720613435,0.7592758319462202,135,True,11.05,,199.0,1e-09,2,150,0.13364,50,50,0.3,3.646384,1.136421,9999,1,0.01,0.05,False,0.351793,0.571333,20
