Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.954800
1,0.294111,0.294111,77.538969,0.859320
2,0.340190,0.340190,85.397067,0.763840
3,0.340190,0.340190,94.044319,0.668360
4,0.340190,0.340190,101.076179,0.572880
5,0.340190,0.340190,106.531835,0.477400
6,0.340190,0.340190,110.531435,0.382947
7,0.344362,0.344362,113.365762,0.382947
8,0.194708,0.194708,106.809902,0.382946
9,0.251244,0.251244,93.688011,0.382948
10,0.263056,0.263056,79.310508,0.382946
11,0.260115,0.260115,64.181056,0.382947
12,0.229682,0.229682,53.594680,0.382946
13,0.232670,0.232670,38.528383,0.382947
14,0.220201,0.220201,38.241038,0.382946
15,0.208298,0.208298,37.384073,0.382948
16,0.194826,0.194826,37.020770,0.382947
17,0.183190,0.183190,36.485079,0.382947
18,0.178107,0.178107,35.912467,0.382947
19,0.175436,0.175436,35.387883,0.382946
20,0.174109,0.174109,35.089765,0.382946
21,0.173402,0.173402,34.930607,0.382947
22,0.172951,0.172951,34.836383,0.382947
23,0.172709,0.172709,34.808261,0.382946
24,0.172558,0.172558,34.779602,0.382946
25,0.172919,0.172919,34.740125,0.382948
26,0.173246,0.173246,34.714349,0.382947
27,0.173164,0.173164,34.701889,0.382947
28,0.173076,0.173076,34.699037,0.382947
29,0.172965,0.172965,34.696899,0.382946
30,0.172834,0.172834,34.695154,0.382947
31,0.172716,0.172716,34.693327,0.382948
32,0.172808,0.172808,34.690234,0.382947
33,0.172910,0.172910,34.687477,0.382947
34,0.173023,0.173023,34.684775,0.382947
35,0.173149,0.173149,34.682278,0.382947
36,0.173290,0.173290,34.679847,0.382948
37,0.173342,0.173342,34.679412,0.382947
38,0.173364,0.173364,34.679902,0.382947
39,0.173288,0.173288,34.682198,0.382947
40,0.173148,0.173148,34.685606,0.382946
41,0.173001,0.173001,34.689192,0.382947
42,0.172849,0.172849,34.692799,0.382947
43,0.172692,0.172692,34.696563,0.382946
44,0.172530,0.172530,34.700476,0.382947
45,0.172365,0.172365,34.704377,0.382947
46,0.172198,0.172198,34.708394,0.382948
47,0.172028,0.172028,34.712514,0.382948
48,0.171857,0.171857,34.716719,0.382946
49,0.171685,0.171685,34.721138,0.382947
50,0.171513,0.171513,34.725462,0.382948
51,0.171340,0.171340,34.729947,0.382947
52,0.171169,0.171169,34.734571,0.382948
53,0.171007,0.171007,34.738657,0.382947
54,0.170869,0.170869,34.741536,0.382946
55,0.170744,0.170744,34.743716,0.382948
56,0.170649,0.170649,34.743943,0.382948
