config,sample_id,pair_idx,volfrac,void_size_frac,v12,v21,Q11,Q22,converged,n_iters,hit_cap,is_connected,n_components,degenerate,volfrac_achieved,osc_score,osc_unstable,is_clean,elapsed_s
q12,q12_00000,0,0.529963209507789,0.37507143064099163,0.035257205493559055,0.06572703973331091,13.251870961580233,24.704347296182284,True,150,True,False,5,False,0.6515103940322259,1.8645278192283095,True,False,19.32790207862854
normalized,normalized_00000,0,0.529963209507789,0.37507143064099163,-0.3981873053612816,-0.5530280185924593,17.233832606270173,23.863922429758503,True,150,True,True,1,False,0.66787061129119,0.746878788897515,True,False,21.353225708007812
q12,q12_00008,8,0.524339379436763,0.3324756431632238,-0.6937188606991244,-0.712086924927915,22.79129410219579,23.396569988981756,True,150,True,True,1,False,0.5243388244006084,0.009527965286460948,False,True,20.878432273864746
normalized,normalized_00008,8,0.524339379436763,0.3324756431632238,-0.959610367202161,-0.8462323842857628,9.631337185272251,8.490403819814421,True,150,True,False,2,False,0.5243385245676949,0.12490253222657868,False,False,20.011517763137817
q12,q12_00003,3,0.504646688973456,0.36661761457749353,-0.705924660508298,-0.7299049346591452,21.454165932631295,22.18296537412763,True,145,False,True,1,False,0.5046463418846127,0.002263120696521296,False,True,20.559685230255127
normalized,normalized_00003,3,0.504646688973456,0.36661761457749353,-0.8975342097519816,-0.9198670277045868,7.954056451445309,8.146894190442111,True,150,True,False,3,False,0.50464632969294,0.06926656660408445,False,False,21.587301015853882
q12,q12_00004,4,0.5480892009394567,0.35080725777960453,-0.6999663979999118,-0.6666234510222765,25.205082924935773,24.004342151658392,True,150,True,True,1,False,0.5480898378797919,0.007669111509705396,False,True,22.810046911239624
normalized,normalized_00004,4,0.5480892009394567,0.35080725777960453,-0.8927364290962763,-0.7589723018079817,9.611558333374301,8.438757633332242,True,150,True,False,2,False,0.548088334447459,0.5288265990038743,True,False,21.71397113800049
q12,q12_00007,7,0.514545997376568,0.2983404509853434,0.025387951025051664,0.07511893746616664,10.925299140902457,32.32623043255957,True,150,True,False,5,False,0.6530545125512932,1.8561323941296113,True,False,22.953065872192383
normalized,normalized_00007,7,0.514545997376568,0.2983404509853434,-0.23518399177889782,-0.3371470024832953,19.32232448779265,27.70158301908135,True,150,True,False,3,False,0.678816546187616,1.153518494293389,True,False,22.311859130859375
q12,q12_00010,10,0.5489482315777904,0.2939493860652042,-0.6275777788152713,-0.7145815213754814,22.42994957577543,25.53950766470444,True,85,False,True,1,False,0.548947325276932,0.007160893592625493,False,True,12.334885358810425
normalized,normalized_00010,10,0.5489482315777904,0.2939493860652042,-0.9991869373225748,-0.6411930839136024,9.719873257727016,6.238941494604163,True,150,True,False,3,False,0.5489489142838037,0.9421548137155263,True,False,21.229419231414795
q12,q12_00018,18,0.5243691015338696,0.28976721140063844,-0.6781893988562447,-0.6351199095700218,25.067587668339222,23.475630912136573,True,50,False,True,1,False,0.5243683954671582,0.013823303559951332,False,True,5.462501287460327
normalized,normalized_00018,18,0.5243691015338696,0.28976721140063844,-0.9600158968007836,-0.7543295343424691,5.234542310132331,4.111916753521239,True,150,True,False,5,False,0.5495105064419288,1.263051564523988,True,False,20.66919493675232
q12,q12_00011,11,0.5233715718828175,0.3166361843293692,-0.6964741870409742,-0.7064735477193484,22.98860830189026,23.317874126519463,True,112,False,True,1,False,0.5233709344376539,0.004091717442222839,False,True,13.237053632736206
normalized,normalized_00011,11,0.5233715718828175,0.3166361843293692,-0.7330380453836586,-0.7159327506247116,13.869881900512182,13.632814990783842,True,150,True,False,2,False,0.6126442921731705,0.1767543979686478,True,False,22.91570472717285
q12,q12_00017,17,0.5772505626459647,0.3608397348116461,-0.6900444060937425,-0.6329262909125888,26.985986305792384,24.75223343341994,True,105,False,True,1,False,0.5772502389259138,0.011780477638917465,False,True,12.978762149810791
normalized,normalized_00017,17,0.5772505626459647,0.3608397348116461,-0.5486264743703341,-0.6675496638863638,15.311327665167795,18.628953733586503,True,150,True,True,1,False,0.6988692079699789,0.44439271282275167,True,False,16.870163679122925
q12,q12_00013,13,0.5159739025726687,0.3314234438413612,-0.7220921637262127,-0.6928189179824528,23.165124287836353,22.222781066626524,True,150,True,True,1,False,0.5159747993631496,0.0018962994319136595,False,True,21.861207723617554
normalized,normalized_00013,13,0.5159739025726687,0.3314234438413612,-0.4707107188036677,-0.5808169183624673,12.717193744792615,15.672670262449067,True,150,True,True,1,False,0.5911338155971665,0.7340007608700757,True,False,19.015307188034058
q12,q12_00012,12,0.5364855987373629,0.35851759613930134,0.030636399410339927,0.061022060292816836,12.964545197530864,25.822984194101185,True,150,True,False,5,False,0.6517096476672889,1.8488959182432019,True,False,21.471657514572144
normalized,normalized_00012,12,0.5364855987373629,0.35851759613930134,-0.9425466090672667,-0.7952240591251838,10.022692915956771,8.455919970196181,True,150,True,True,1,False,0.5364863016678606,0.7350152292567896,True,False,20.247769832611084
q12,q12_00015,15,0.5486035881521151,0.2970524123687292,-0.6108496596491015,-0.7220475493547298,22.316448295402733,26.378891366253523,True,123,False,True,1,False,0.5486044792667937,0.015889589126581963,False,True,18.80439329147339
normalized,normalized_00015,15,0.5486035881521151,0.2970524123687292,-0.8550065265355373,-0.869257884636385,8.644100513566157,8.788151604616175,True,150,True,True,1,False,0.5486028055032409,0.1739401009319705,True,False,22.75502920150757
q12,q12_00016,16,0.5052041274388224,0.37488855372533336,-0.6755006207090701,-0.7085054959485454,22.049125743028462,23.126928610982464,True,137,False,True,1,False,0.5052038015556698,0.002466831511782189,False,True,18.513063430786133
normalized,normalized_00016,16,0.5052041274388224,0.37488855372533336,-0.9179160894171964,-0.8766238770017769,13.518056849101008,12.921889950986474,True,150,True,True,1,False,0.6069018264682291,0.04964520567352563,False,True,23.064101219177246
q12,q12_00014,14,0.5473931655089633,0.2846450412719998,-0.625906109931959,-0.7188828411710888,22.397445020817422,25.72452752637863,True,150,True,True,1,False,0.54739313894806,0.017912369600682678,False,True,22.071909427642822
normalized,normalized_00014,14,0.5473931655089633,0.2846450412719998,-0.9612807505980002,-0.8346549926131144,10.064127816602355,8.74433110611308,True,150,True,True,1,False,0.54739395411684,0.20784761581362227,True,False,23.17738103866577
q12,q12_00019,19,0.5547386421209726,0.32401524937396015,-0.6087107131906146,-0.7175700245735185,22.748533288520058,26.816804716669868,True,149,False,True,1,False,0.5547389144962492,0.01169667914274155,False,True,21.89402484893799
normalized,normalized_00019,19,0.5547386421209726,0.32401524937396015,-0.9434841676623698,-0.9689951230930739,9.08395380848133,9.324861909857658,True,150,True,True,1,False,0.5547395113604529,0.38719635007634934,True,False,20.69960331916809
q12,q12_00020,20,0.5097630587875823,0.32951769101112705,-0.7254207069156158,-0.6674481872404797,23.567971143963106,21.68451970839123,True,57,False,True,1,False,0.5097632730600108,0.01291802121610994,False,True,8.706527709960938
normalized,normalized_00020,20,0.5097630587875823,0.32951769101112705,-0.5379517559403167,-0.5452507090137956,14.743760143310011,14.944084568388618,True,150,True,True,1,False,0.6206770994014947,0.5759847577600878,True,False,23.4007248878479
q12,q12_00022,22,0.5207023985280014,0.3462522284353982,-0.6873630919687722,-0.6593902685093148,24.061619759505707,23.082411685127298,True,58,False,True,1,False,0.5207027487140312,0.013156005448440814,False,True,8.194489479064941
normalized,normalized_00022,22,0.5207023985280014,0.3462522284353982,-0.8841780363392702,-0.8091208702048551,9.175277216555331,8.396495341561739,True,150,True,True,1,False,0.5207018726220543,0.6751387543613371,True,False,18.748924016952515
q12,q12_00023,23,0.5249368860871528,0.3320068021177811,-0.6933781397032024,-0.6924859436763536,23.461780128684612,23.431919786317156,True,135,False,True,1,False,0.5249371588062997,0.0013056247857735227,False,True,15.751249313354492
normalized,normalized_00023,23,0.5249368860871528,0.3320068021177811,-0.9361245783389639,-0.866666912562447,8.50670699960697,7.868932025864653,True,150,True,True,1,False,0.5249368216445086,0.6048863373551979,True,False,19.1304132938385
q12,q12_00021,21,0.5027510816892174,0.37093204020787823,-0.6957513523990233,-0.7191220297145492,21.631116492363386,22.358434660510106,True,150,True,True,1,False,0.5027511485672955,0.024599634660473997,False,True,19.938469648361206
normalized,normalized_00021,21,0.5027510816892174,0.37093204020787823,-1.0283915574873066,-0.6077220684201952,8.177620972706162,4.832022149167389,True,150,True,True,1,False,0.5027512322763125,1.0412173236104616,True,False,18.383444786071777
q12,q12_00025,25,0.5775667702211646,0.35751328233611146,-0.6897319589917872,-0.6327399800433664,27.004748359603212,24.77336842048453,True,105,False,True,1,False,0.5775665377130721,0.010108651414594414,False,True,12.787094116210938
