Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.975600
1,0.273044,0.294719,235.407960,0.878789
2,0.337322,0.352374,242.873321,0.781979
3,0.337322,0.352374,251.041397,0.685168
4,0.337322,0.352374,257.654363,0.588357
5,0.337322,0.352374,262.822396,0.586633
6,0.225069,0.234861,249.569441,0.586633
7,0.301498,0.306582,216.160310,0.586633
8,0.335069,0.338565,177.378449,0.586632
9,0.348055,0.350894,140.127653,0.586632
10,0.348843,0.349595,134.504938,0.586633
11,0.347319,0.348111,130.664333,0.586632
12,0.343978,0.345098,127.893048,0.586633
13,0.340670,0.341887,125.862813,0.586632
14,0.337944,0.339421,124.351612,0.586631
15,0.335853,0.337685,123.175356,0.586633
16,0.334753,0.336753,122.345066,0.586632
17,0.333975,0.335922,121.810590,0.586632
18,0.333959,0.335935,121.628969,0.586632
19,0.333762,0.335768,121.498344,0.586632
20,0.333533,0.335553,121.412907,0.586633
21,0.333352,0.335310,121.350573,0.586632
22,0.333218,0.335143,121.302253,0.586632
23,0.333080,0.335017,121.257246,0.586631
24,0.332968,0.334916,121.223630,0.586632
25,0.332859,0.334818,121.191503,0.586633
26,0.332753,0.334730,121.159819,0.586632
27,0.332701,0.334683,121.141385,0.586632
28,0.332653,0.334644,121.125338,0.586632
29,0.332601,0.334601,121.108304,0.586632
30,0.332544,0.334554,121.089790,0.586633
31,0.332507,0.334528,121.074832,0.586633
32,0.332485,0.334515,121.062803,0.586633
33,0.332461,0.334498,121.050295,0.586632
34,0.332434,0.334478,121.036984,0.586632
35,0.332415,0.334466,121.025334,0.586632
36,0.332428,0.334486,121.021657,0.586633
37,0.332441,0.334505,121.017904,0.586633
38,0.332454,0.334524,121.014472,0.586633
39,0.332468,0.334543,121.011131,0.586633
40,0.332481,0.334562,121.007950,0.586632
41,0.332493,0.334580,121.004997,0.586633
42,0.332498,0.334603,121.002046,0.586633
