Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.882800
1,0.356407,0.356407,3.352031,0.794520
2,0.380946,0.380946,1.872697,0.706240
3,0.380946,0.380946,0.940744,0.617960
4,0.380946,0.380946,0.429511,0.550800
5,0.424844,0.424844,0.192835,0.492382
6,0.453150,0.453150,0.062647,0.465106
7,0.406806,0.406806,0.017224,0.447072
8,0.363187,0.363187,-0.062869,0.450702
9,0.321466,0.321466,-0.197501,0.450711
10,0.303099,0.303099,-0.416481,0.463767
11,0.300000,0.300000,-0.741286,0.494735
12,0.300000,0.300000,-1.063958,0.536357
13,0.300000,0.300000,-1.422361,0.575724
14,0.300700,0.300700,-1.705060,0.606638
15,0.300001,0.300001,-1.995610,0.636827
16,0.300874,0.300874,-2.217092,0.660617
17,0.300071,0.300071,-2.441963,0.687704
18,0.301450,0.301450,-2.653632,0.711592
19,0.301013,0.301013,-2.879930,0.731096
20,0.302268,0.302268,-3.060602,0.652336
21,0.301349,0.301349,-2.241848,0.731096
22,0.302268,0.302268,-3.151595,0.652336
23,0.301349,0.301349,-2.294473,0.731096
24,0.302268,0.302268,-3.209830,0.652336
25,0.301349,0.301349,-2.328153,0.731096
26,0.302268,0.302268,-3.247101,0.652336
27,0.301349,0.301349,-2.349708,0.731096
28,0.302268,0.302268,-3.270954,0.652336
29,0.301349,0.301349,-2.363504,0.731096
30,0.302268,0.302268,-3.286221,0.652336
31,0.301349,0.301349,-2.372333,0.731096
32,0.302268,0.302268,-3.295991,0.652336
33,0.301349,0.301349,-2.377983,0.731096
34,0.302268,0.302268,-3.302244,0.652336
35,0.301349,0.301349,-2.381600,0.731096
36,0.302268,0.302268,-3.306246,0.652336
37,0.301349,0.301349,-2.383914,0.731096
38,0.302268,0.302268,-3.308807,0.652336
39,0.301349,0.301349,-2.385395,0.731096
40,0.302268,0.302268,-3.310446,0.652336
41,0.301349,0.301349,-2.386343,0.731096
42,0.302268,0.302268,-3.311495,0.652336
43,0.301349,0.301349,-2.386950,0.731096
44,0.302268,0.302268,-3.312167,0.652336
45,0.301349,0.301349,-2.387339,0.731096
46,0.302268,0.302268,-3.312596,0.652336
47,0.301349,0.301349,-2.387587,0.731096
48,0.302268,0.302268,-3.312871,0.652336
