batch,seed,v12,v21,volfrac,penal,rmin,move,void_size_frac,volfrac_achieved,converged,is_connected,min_feature_ok,manufacturable,periodic_ok,passes_all
1,reentrant_bowtie,0.0344488521307435,0.0278300031055176,0.694019,4.294025,2.227502,0.087028,0.4532,0.593133,True,True,True,True,True,True
1,reentrant_bowtie,-0.0284294464203934,-0.0287130855760816,0.606641,2.276707,1.224885,0.141567,0.373899,0.60664,True,True,True,True,True,True
1,reentrant_bowtie,0.0464410033637796,0.0549224030442433,0.518001,4.034944,1.872574,0.245531,0.544555,0.518001,True,True,True,True,True,True
1,reentrant_bowtie,0.0124300385310839,0.0143976302326599,0.590908,2.851074,1.345756,0.233689,0.457355,0.290012,True,False,True,False,True,False
1,reentrant_bowtie,0.0548549232489646,0.0503115828041465,0.564802,4.843023,1.805855,0.128456,0.289922,0.564801,True,True,True,True,True,True
1,reentrant_bowtie,0.0478323655737745,0.0456466935891518,0.493,2.454454,1.741746,0.098626,0.520478,0.493,True,True,True,True,True,True
1,reentrant_bowtie,0.0334408946780586,0.0289668639861244,0.64707,3.839728,2.195984,0.188522,0.386151,0.600288,True,False,False,False,True,False
1,reentrant_bowtie,0.0263020337896577,0.0230718515577039,0.68081,2.085287,1.952048,0.158225,0.331991,0.534055,True,True,True,True,True,True
1,reentrant_bowtie,0.0633293136087529,0.0634081648915684,0.459391,4.220604,1.099279,0.054652,0.502061,0.459391,True,True,True,True,True,True
1,reentrant_bowtie,0.0556581240228081,0.0642734012562074,0.528229,3.231964,2.358977,0.124724,0.273184,0.528229,True,True,True,True,True,True
1,reentrant_bowtie,-0.1175685087890212,-0.1186548758711585,0.627612,4.473864,1.50035,0.213155,0.401359,0.627611,True,True,True,True,True,True
1,reentrant_bowtie,0.0513135139825514,0.0549604123146674,0.498054,3.154995,1.764439,0.220137,0.368435,0.498054,True,True,True,True,True,True
1,reentrant_bowtie,-0.0414067274421291,-0.0388131914907813,0.657953,4.53956,1.287038,0.117742,0.540555,0.228119,True,False,False,False,True,False
1,reentrant_bowtie,0.0547733868414318,0.0406924490494895,0.58815,2.151288,2.171231,0.060072,0.309982,0.58815,True,True,True,True,True,True
1,reentrant_bowtie,0.052040147152907,0.0499211217468834,0.552247,4.142436,1.687969,0.152806,0.439622,0.552246,True,True,True,True,True,True
1,reentrant_bowtie,0.0171944487928617,0.0170179915002562,0.525341,2.532121,1.158549,0.194038,0.418855,0.525341,True,True,True,True,True,True
1,reentrant_bowtie,-0.0587018616300516,-0.0526769988898396,0.614928,3.773312,1.99328,0.093108,0.253473,0.578193,True,True,True,True,True,True
1,reentrant_bowtie,0.0173496215649401,0.0183267401553482,0.685735,2.785885,1.554308,0.135536,0.482221,0.283967,True,False,True,False,True,False
1,reentrant_bowtie,0.0815935149547477,0.0781918492813122,0.470145,4.920401,2.383181,0.22661,0.349358,0.470145,True,True,True,True,True,True
1,small_square_cross,-0.3936821966368657,-0.3916462472500825,0.51654,4.528144,1.06505,0.136281,0.43614,0.516541,True,True,True,True,True,True
1,small_square_cross,-0.2450731394810238,-0.2551544297080173,0.601161,3.455988,1.869215,0.183808,0.385418,0.600442,True,False,True,False,False,False
1,small_square_cross,-0.2869726815517636,-0.2869726815520383,0.682482,3.725728,1.567328,0.215523,0.484395,0.619859,True,True,True,True,False,False
1,small_square_cross,-0.276739355295024,-0.3137862576453639,0.497749,2.665118,2.497447,0.067898,0.293784,0.497748,True,True,True,True,True,True
1,small_square_cross,0.0708386627852901,0.0716279933280065,0.459659,4.227206,2.090211,0.091632,0.252992,0.459659,True,True,True,True,False,False
1,small_square_cross,-0.2292505553394193,-0.2292505553395457,0.659995,2.252536,1.218686,0.23788,0.531053,0.533862,True,False,False,False,False,False
1,small_square_cross,-0.3387967625198749,-0.3402442949524077,0.60997,4.940726,2.229575,0.156949,0.348873,0.60997,True,True,True,True,False,False
1,small_square_cross,-0.2383589386174325,-0.2367314619703682,0.572215,2.954508,1.460566,0.110799,0.466832,0.572215,True,True,True,True,False,False
1,small_square_cross,-0.0642116389009412,-0.0642116389265114,0.582599,3.521163,2.191241,0.118687,0.54551,0.565351,True,True,True,True,False,False
1,small_square_cross,-0.1095932659804508,-0.107325149691718,0.537047,2.495707,1.492479,0.164738,0.270451,0.537048,True,True,True,True,False,False
1,small_square_cross,-0.3141917857848512,-0.3145851557696078,0.494819,4.310859,1.940585,0.233025,0.450362,0.494818,True,True,True,True,False,False
1,small_square_cross,-0.3297644943872529,-0.3297644943872285,0.687358,3.297294,1.373635,0.087072,0.33394,0.646145,True,True,True,True,False,False
1,small_square_cross,-0.1384405700559583,-0.155311686512177,0.647299,4.724448,1.716406,0.060013,0.363015,0.626278,True,True,True,True,False,False
1,small_square_cross,-0.2615203732579829,-0.2792654680789301,0.470394,2.796821,2.341949,0.207737,0.415421,0.470394,True,True,True,True,False,False
1,small_square_cross,-0.2835383870803795,-0.2925209981057303,0.543888,4.021635,1.102833,0.188671,0.314027,0.543887,True,True,True,True,False,False
1,small_square_cross,-0.2017877093123155,-0.2017877093125011,0.636336,2.082118,1.836752,0.14085,0.507787,0.590155,True,True,True,True,False,False
1,small_square_cross,-0.3847657085508653,-0.4031915339691556,0.50659,3.923251,1.56026,0.147478,0.353288,0.50659,True,True,True,True,True,True
1,small_square_cross,-0.2036975195220061,-0.2036975195221864,0.675679,2.182951,2.130052,0.195275,0.462673,0.631328,True,False,True,False,False,False
1,small_square_cross,-0.3673982371546341,-0.3622516436005787,0.594403,4.635311,1.306674,0.201109,0.26751,0.594212,True,True,True,True,False,False
1,small_square_cross,-0.218799662420395,-0.2223964684426031,0.525396,2.883464,2.002419,0.053409,0.516792,0.525395,True,True,True,True,False,False
1,small_square_cross,-0.1024550335489809,-0.1244091127620524,0.563474,4.410228,2.397924,0.081249,0.480241,0.563475,True,True,True,True,False,False
1,small_square_cross,-0.1283114774480508,-0.1270574297673075,0.616842,3.197445,1.667022,0.227178,0.298195,0.616842,True,True,True,True,False,False
1,small_square_cross,-0.1065761653908946,-0.1061129901957505,0.666914,3.60927,1.781422,0.17056,0.421873,0.666914,True,True,True,True,False,False
1,small_square_cross,-0.4113888640371246,-0.4127862909909099,0.450932,2.408035,1.153036,0.124534,0.39994,0.450933,True,True,True,True,False,False
1,small_square_cross,-0.2761326019978132,-0.2761326019981135,0.694238,4.840899,1.936265,0.104195,0.318986,0.632556,True,True,True,True,False,False
1,small_square_cross,0.0525989449990123,0.0525934340073507,0.486084,3.0539,1.003126,0.15032,0.502571,0.486085,True,True,True,True,True,True
1,small_square_cross,0.0610803285993694,0.0612518961195228,0.528329,4.139557,2.429754,0.244484,0.376622,0.528329,True,True,True,True,False,False
1,small_square_cross,-0.2796291868190955,-0.2707245255445417,0.589525,2.340666,1.628428,0.098261,0.401558,0.589525,True,True,True,True,False,False
1,small_square_cross,-0.3752160669150629,-0.3759198841209781,0.62954,3.826583,1.273928,0.073746,0.445141,0.617839,True,False,True,False,False,False
1,small_square_cross,-0.1682635401343327,-0.1734207997480991,0.552736,2.566757,2.040097,0.221346,0.338905,0.552735,True,True,True,True,False,False
1,small_square_cross,-0.2160559350008307,-0.2168672443456713,0.479257,4.61481,1.404502,0.177961,0.531651,0.479257,True,True,True,True,False,False
1,small_square_cross,-0.1231692983506374,-0.1224642161600598,0.640549,3.366874,2.279047,0.130458,0.284054,0.640549,True,True,True,True,False,False
1,small_square_cross,-0.4066069948080485,-0.4240452465001466,0.568703,3.741788,1.966348,0.126249,0.394245,0.568703,True,True,True,True,False,False
1,small_square_cross,-0.0876552190279308,-0.08738206317789,0.613481,2.7399,1.349707,0.178661,0.42614,0.613481,True,True,True,True,False,False
1,small_square_cross,-0.2189212945373282,-0.2629778984409729,0.656672,4.441838,2.213727,0.222046,0.303634,0.593034,True,True,True,True,False,False
1,small_square_cross,-0.0830553406465329,-0.088739443763932,0.462983,3.451497,1.471086,0.069536,0.475718,0.462983,True,False,False,False,False,False
1,small_square_cross,0.0023788409633921,0.0020848011370906,0.501077,4.965749,1.128322,0.095811,0.521059,0.501077,True,True,True,True,False,False
1,small_square_cross,0.0412709980085424,0.0412709980085651,0.679154,3.014469,1.812369,0.249674,0.261815,0.583173,True,True,True,True,False,False
1,small_square_cross,-0.1992464644633405,-0.196657955676257,0.604668,4.178816,1.739347,0.15551,0.45815,0.604668,True,False,False,False,False,False
1,small_square_cross,-0.2727260260846728,-0.2648831824119306,0.513033,2.215989,2.320833,0.101746,0.358727,0.513032,True,True,True,True,False,False
1,small_square_cross,-0.121649384730791,-0.1107696552235465,0.632031,4.283124,1.590155,0.118757,0.280373,0.632032,True,True,True,True,False,False
1,small_square_cross,-0.0442975984044112,-0.0456519528667398,0.548193,3.234186,2.476445,0.172816,0.53676,0.517453,True,True,True,True,False,False
1,small_square_cross,-0.4308822701451594,-0.424993966949568,0.465909,3.572357,1.090469,0.229433,0.342842,0.465909,True,True,True,True,False,False
1,small_square_cross,-0.2543836626192989,-0.2543836626195592,0.651784,2.53531,1.8449,0.075472,0.440288,0.637615,True,True,True,True,False,False
1,small_square_cross,-0.2235469227244006,-0.2235469227400656,0.691847,4.008378,2.252129,0.052516,0.406667,0.675466,True,False,False,False,False,False
1,small_square_cross,-0.3827087653581911,-0.3818600990300452,0.49033,2.010391,1.439104,0.204731,0.372941,0.490331,True,True,True,True,False,False
1,small_square_cross,-0.0250327119800376,-0.0315437352543079,0.541348,4.808042,2.11609,0.198897,0.497718,0.541348,True,True,True,True,False,False
1,small_square_cross,-0.1442088049526162,-0.1439479245518329,0.578298,2.798166,1.194644,0.146585,0.322924,0.578297,True,True,True,True,False,False
1,small_square_cross,-0.0781830739038712,-0.1096247306358946,0.454261,4.707208,2.408636,0.139981,0.472526,0.45419,True,True,True,True,False,False
1,small_square_cross,-0.2365802053483293,-0.2365802053485643,0.663585,2.896551,1.651372,0.192269,0.344607,0.637132,True,True,True,True,False,False
1,small_square_cross,-0.095570271925481,-0.0955702719255469,0.62035,3.921733,1.91188,0.211335,0.525616,0.591134,True,True,True,True,False,False
1,small_square_cross,-0.4276597600747056,-0.4113985885848867,0.559966,2.09953,1.028615,0.059144,0.257514,0.559965,True,True,True,True,True,True
1,small_square_cross,-0.4171907876478334,-0.4163423782868298,0.521884,3.672208,1.383111,0.081319,0.289519,0.521884,True,True,True,True,False,False
1,small_square_cross,-0.200271613114625,-0.2002716131148134,0.597915,2.43594,2.301531,0.235256,0.490089,0.573399,True,False,True,False,False,False
1,small_square_cross,-0.3000399527483556,-0.3000399527486788,0.672354,4.370798,1.250002,0.166969,0.38994,0.645886,True,True,True,True,False,False
1,small_square_cross,0.0163993061371098,0.0173612210614998,0.509914,3.146078,2.06586,0.112934,0.430702,0.509914,True,True,True,True,False,False
1,small_square_cross,-0.3582670715812334,-0.3582670715815568,0.645037,4.079423,1.282633,0.108374,0.511467,0.618163,True,True,True,True,False,False
1,small_square_cross,-0.2704875134606226,-0.2799438821612001,0.474769,2.315816,2.028296,0.162114,0.308919,0.474768,True,True,True,True,False,False
1,small_square_cross,-0.3703816420014237,-0.3691742427969351,0.557037,4.877617,1.538801,0.243045,0.411485,0.557037,True,True,True,True,False,False
1,small_square_cross,-0.2619075169088589,-0.2718040403712619,0.625239,3.10212,2.152605,0.089207,0.367867,0.62524,True,False,True,False,False,False
1,small_square_cross,-0.0306636506658238,-0.030663650665874,0.58522,4.5402,1.757106,0.063713,0.328832,0.571913,True,True,True,True,False,False
1,small_square_cross,-0.2089506281204692,-0.2102356133939935,0.532633,3.35064,1.178457,0.216198,0.454042,0.532633,True,True,True,True,True,True
1,small_square_cross,0.0777732680554851,0.0777745184002319,0.481601,3.830904,2.37692,0.184483,0.275303,0.481601,True,True,True,True,False,False
1,small_square_cross,-0.1617671937747533,-0.1617671937748882,0.698722,2.653233,1.689851,0.132096,0.541573,0.582525,True,True,True,True,False,False
1,small_square_cross,-0.0916428568596141,-0.0894712961477502,0.610352,4.187169,2.356466,0.134258,0.307349,0.610351,True,True,True,True,False,False
1,small_square_cross,-0.1577492520207302,-0.1577492520208641,0.569971,2.200769,1.707576,0.186669,0.509824,0.566137,True,True,True,True,False,False
1,small_square_cross,-0.3770017275963661,-0.3764746721723399,0.463793,4.980786,1.821961,0.217551,0.369812,0.463793,True,True,True,True,True,True
1,small_square_cross,-0.4230159445965881,-0.4230159447390392,0.654061,3.006298,1.11157,0.065043,0.413357,0.626299,True,True,True,True,False,False
1,small_square_cross,-0.3133223898943431,-0.313322389905647,0.678468,4.473447,1.507087,0.088195,0.452389,0.673335,True,True,True,True,False,False
1,small_square_cross,-0.3290008533387497,-0.3330092701640631,0.503808,3.413021,2.182322,0.242059,0.327253,0.503807,True,True,True,True,False,False
1,small_square_cross,-0.2307741171159481,-0.250185613398676,0.516282,3.780447,1.358935,0.160392,0.543436,0.516281,True,False,True,False,False,False
1,small_square_cross,-0.3397434184603866,-0.3094463686164429,0.603525,2.708108,1.949232,0.106626,0.277239,0.603525,True,False,True,False,False,False
1,small_square_cross,-0.3098533225413335,-0.3256134779670225,0.551411,4.775197,1.233386,0.114267,0.346177,0.551412,True,True,True,True,False,False
1,small_square_cross,-0.0914832416120173,-0.091483241612088,0.630857,2.835863,2.081567,0.168324,0.474169,0.605969,True,True,True,True,False,False
1,small_square_cross,-0.0693763917394206,-0.0693763917519189,0.651128,3.970863,1.445957,0.237439,0.255569,0.651127,True,True,True,True,False,False
1,small_square_cross,-0.1061317945293771,-0.0988517801934775,0.468671,2.043054,2.238497,0.083479,0.523743,0.46867,True,True,True,True,False,False
1,small_square_cross,-0.0450761594068165,-0.0515065094549732,0.49111,3.563134,1.884007,0.057399,0.491742,0.49111,True,False,False,False,False,False
1,small_square_cross,-0.3605219262912489,-0.3605219262917066,0.689205,2.549386,1.056311,0.209616,0.291098,0.518987,True,False,False,False,False,False
1,small_square_cross,-0.2935880191876612,-0.2807844970904492,0.5752,4.268865,2.48293,0.191279,0.428839,0.575201,True,True,True,True,False,False
1,small_square_cross,-0.0212459441337694,-0.0226639290853693,0.542646,3.243593,1.576156,0.138965,0.388004,0.542646,True,True,True,True,False,False
1,small_square_cross,-0.0835246402345478,-0.0835246402346049,0.66278,4.355531,2.048937,0.144861,0.538404,0.589183,True,True,True,True,False,False
1,small_square_cross,0.0650784051953416,0.0650784052872752,0.456867,3.154478,1.259423,0.197151,0.281943,0.456866,True,True,True,True,False,False
1,small_square_cross,-0.1718971228064304,-0.1694144877042509,0.563091,3.66399,2.270297,0.20372,0.438416,0.563091,True,True,True,True,False,False
1,small_square_cross,-0.1526064195384277,-0.1525888310441859,0.619086,2.451024,1.419283,0.051528,0.340897,0.619087,True,True,True,True,False,False
1,small_square_cross,-0.3649309848024325,-0.5384325531674982,0.594661,3.883214,1.012059,0.076826,0.37452,0.559041,True,False,False,False,False,False
1,small_square_cross,-0.2451219395452337,-0.2447421419568724,0.523032,2.131184,1.921668,0.230762,0.408319,0.523032,True,True,True,True,False,False
1,small_square_cross,-0.0543524149527846,-0.0654360677637407,0.510603,4.675371,1.619772,0.174977,0.320987,0.510603,True,True,True,True,False,False
1,small_square_cross,-0.1046824020305954,-0.1046824020306777,0.66962,2.935254,2.444442,0.120944,0.495855,0.622748,True,True,True,True,False,False
1,small_square_cross,0.0665541931483489,0.0665967742016744,0.475428,3.868555,1.675681,0.100754,0.424497,0.475427,True,True,True,True,False,False
1,small_square_cross,-0.1550736468575241,-0.1550736468648192,0.642273,2.620436,2.383235,0.154496,0.392675,0.63578,True,False,True,False,False,False
1,small_square_cross,-0.3170809748101935,-0.3173438264826348,0.622016,4.572816,1.144105,0.247931,0.47759,0.622015,True,False,False,False,False,False
1,small_square_cross,0.013156031479346,0.0131560314052792,0.558215,3.313172,1.796018,0.094091,0.305579,0.552624,True,True,True,True,False,False
1,small_square_cross,-0.3367946032670312,-0.3076313607356471,0.535728,4.891648,2.1388,0.07172,0.260236,0.535727,True,True,True,True,True,True
1,small_square_cross,-0.0939084079662714,-0.0939084081235412,0.583925,3.092941,1.545481,0.224204,0.519406,0.583925,True,True,True,True,False,False
1,small_square_cross,-0.2154289176100525,-0.2154289176100992,0.697947,4.088785,1.993578,0.179992,0.360663,0.669657,True,True,True,True,False,False
1,small_square_cross,-0.2723362867431876,-0.2709069347720448,0.484237,2.301602,1.321179,0.127606,0.460013,0.484237,True,True,True,True,False,False
1,small_square_cross,-0.1589146697386251,-0.151635560668793,0.600013,4.926696,1.424588,0.128273,0.499829,0.559861,True,True,True,True,False,False
1,small_square_cross,0.0942235550945394,0.0942235550866461,0.519793,2.963686,2.260958,0.175802,0.316171,0.519509,True,False,False,False,True,False
1,small_square_cross,-0.4062596172099092,-0.4217718838232046,0.500483,4.217846,1.209437,0.220015,0.404675,0.500483,True,False,False,False,False,False
1,small_square_cross,-0.2435775281486272,-0.2435775265327134,0.681793,2.266749,2.107352,0.072388,0.379666,0.671423,True,True,True,True,False,False
1,small_square_cross,-0.3296407169571002,-0.3099794390902431,0.65739,3.688075,2.461836,0.099252,0.336081,0.65739,True,True,True,True,False,False
1,small_square_cross,-0.3256986738903183,-0.3536918617493436,0.460464,2.697918,1.599076,0.245498,0.44239,0.460464,True,True,True,True,True,True
1,small_square_cross,-0.1651560491463134,-0.1743446837318269,0.573479,4.495528,1.859599,0.152064,0.287089,0.573478,True,True,True,True,False,False
1,small_square_cross,-0.3672118447276311,-0.3672118447278379,0.606845,3.493457,1.081823,0.105915,0.534759,0.560066,True,True,True,True,False,False
1,small_square_cross,-0.0377393351612185,-0.036122525998779,0.538341,4.060156,1.797668,0.12318,0.465415,0.538341,True,True,True,True,False,False
1,small_square_cross,-0.3372002960606692,-0.3429760987782529,0.579504,2.050463,1.136968,0.169232,0.356103,0.579504,True,True,True,True,False,False
1,small_square_cross,0.1089823982925061,0.108982398292516,0.684722,4.756286,2.33544,0.225017,0.513675,0.684722,True,True,True,True,True,True
1,small_square_cross,-0.2135422187229717,-0.2261076323170744,0.495593,2.758117,1.730427,0.079062,0.264466,0.495593,True,True,True,True,False,False
1,small_square_cross,-0.3122772260773093,-0.3360368466261493,0.473158,4.326125,1.334917,0.055133,0.301019,0.473157,True,True,True,True,True,True
1,small_square_cross,-0.0878814789989307,-0.0878814789989947,0.646641,3.288895,1.975086,0.202855,0.482992,0.617515,True,True,True,True,False,False
1,small_square_cross,-0.4510507239574777,-0.436541824479412,0.635158,3.529379,1.485604,0.196286,0.396905,0.635158,True,True,True,True,False,False
1,small_square_cross,-0.1170154471111051,-0.1308035152067864,0.54711,2.480625,2.204898,0.148466,0.418765,0.54711,True,True,True,True,False,False
1,small_square_cross,-0.4520963484685453,-0.4518688855808513,0.672949,3.618495,1.169616,0.142595,0.273267,0.659554,True,False,False,False,False,False
1,small_square_cross,-0.2367680213593557,-0.2383017159393327,0.507275,2.393958,1.771612,0.19039,0.548251,0.507274,True,True,True,True,False,False
1,small_square_cross,-0.4377606957210324,-0.3905571056801753,0.526539,4.424488,1.698599,0.208727,0.330896,0.526539,True,True,True,True,False,False
1,small_square_cross,-0.1104156484916887,-0.1225182310442983,0.591154,3.188038,2.362141,0.061029,0.447244,0.590361,True,True,True,True,False,False
1,small_square_cross,-0.2489730850640689,-0.2335343900847648,0.615575,4.668155,2.019365,0.085739,0.418173,0.380547,True,False,True,False,False,False
1,small_square_cross,-0.0939039418937158,-0.094465466069231,0.566602,2.845768,1.297229,0.23167,0.365839,0.566602,True,True,True,True,False,False
1,small_square_cross,0.0744002786121146,0.0744002786138129,0.453543,3.960764,2.161263,0.162555,0.504679,0.453543,True,True,True,True,True,True
1,small_square_cross,-0.2461111546990223,-0.2461111546991915,0.666104,2.15029,1.524111,0.116527,0.310992,0.597327,True,True,True,True,False,False
1,square,-0.4931878518462539,-0.4399627117877763,0.509316,2.612551,1.556895,0.239084,0.261621,0.509315,True,False,True,False,False,False
1,square,-0.1004848860396607,-0.1004848860397376,0.642584,3.537843,2.458534,0.051019,0.524284,0.564276,True,True,True,True,False,False
1,square,-0.4627401679925513,-0.4734568455615118,0.60378,3.278895,1.164911,0.136029,0.361273,0.60378,True,True,True,True,False,False
1,square,-0.3619664258297371,-0.3620881372312799,0.548578,4.559,2.100152,0.172916,0.471592,0.548578,True,True,True,True,False,False
1,square,-0.237907508592867,-0.2493647302750354,0.537117,3.036972,2.229277,0.182177,0.426671,0.474218,True,False,False,False,False,False
1,square,-0.4410666973724656,-0.3714456219979385,0.606971,4.80091,1.692428,0.120622,0.387288,0.606971,True,True,True,True,False,False
1,square,-0.2915937743845598,-0.2915937743848875,0.693104,2.012887,1.860731,0.091573,0.477175,0.595621,True,True,True,True,False,False
1,square,-0.0258891175986481,-0.027717322751365,0.451442,4.137496,1.310608,0.205067,0.290135,0.451443,True,True,True,True,False,False
1,square,-0.2689568554274462,-0.2689568568256256,0.660432,3.354559,1.764185,0.220608,0.36297,0.649452,True,False,True,False,False,False
1,square,0.0194779273360751,0.0178514352593431,0.495846,4.307546,1.220023,0.08216,0.404111,0.495846,True,True,True,True,False,False
1,square,-0.1809593307528917,-0.1952778203138181,0.565961,2.503279,2.132455,0.105059,0.315038,0.511487,True,True,True,True,False,False
1,square,-0.2174052364071275,-0.2174052360677796,0.589859,3.846326,1.601386,0.191563,0.499148,0.573878,True,False,True,False,False,False
1,square,-0.4046080967404753,-0.4046080967408996,0.624758,2.371277,1.074233,0.151002,0.549187,0.520665,True,True,True,True,False,False
1,square,-0.2755990458469108,-0.2922460426739894,0.523708,3.978339,2.003693,0.13907,0.283595,0.523708,True,False,True,False,False,False
1,square,-0.2699591570978866,-0.2708846985417526,0.468764,2.829567,1.465941,0.072905,0.447274,0.468764,True,False,True,False,False,False
1,square,-0.0257798198788099,-0.0257797989718335,0.679245,4.832549,2.361619,0.236022,0.338712,0.679246,True,True,True,True,True,True
1,square,-0.233829598869421,-0.2338295988696014,0.557954,2.936169,1.25845,0.227718,0.485564,0.548027,True,True,True,True,True,True
1,square,-0.0785931139939812,-0.0720015364529152,0.597471,4.913448,1.820234,0.062648,0.300277,0.597471,True,True,True,True,False,False
1,square,-0.2758452028077724,-0.2758452028094459,0.652448,2.263966,1.651623,0.149523,0.435279,0.645604,True,True,True,True,False,False
1,square,0.0635277637154575,0.063834540998752,0.503496,3.898151,2.176695,0.159501,0.397649,0.503496,True,True,True,True,False,False
1,square,0.0652509890510985,0.0657797188182219,0.460754,2.420161,1.954235,0.194001,0.35098,0.460755,True,True,True,True,False,False
1,square,-0.401851196674639,-0.4018511966750484,0.686858,3.741945,1.030679,0.10867,0.463061,0.638393,True,True,True,True,False,False
1,square,-0.3056862537798424,-0.3307993656876088,0.616772,3.438387,2.32397,0.078355,0.251402,0.616772,True,True,True,True,False,False
1,square,-0.1973839577001941,-0.212051729133321,0.531359,4.411218,1.410578,0.217974,0.515826,0.531358,True,True,True,True,False,False
1,square,-0.2616430251082176,-0.2716499242207257,0.580179,2.096006,2.414936,0.208683,0.438157,0.544587,True,True,True,True,False,False
1,square,-0.1455736500646879,-0.1415617330425637,0.571842,4.241879,1.507482,0.094018,0.329006,0.571842,True,True,True,True,False,False
1,square,-0.2468300453397375,-0.234100426420031,0.485677,2.953145,2.044924,0.117982,0.540143,0.485677,True,True,True,True,False,False
1,square,-0.3748072877358256,-0.3748072877362133,0.665826,4.697239,1.127127,0.178365,0.273961,0.601637,True,True,True,True,False,False
1,square,-0.2228085896880184,-0.2228085822312681,0.669504,3.172294,1.748433,0.162665,0.324594,0.651068,True,True,True,True,False,False
1,square,-0.2549638444687123,-0.2314252154509057,0.474704,4.478102,2.267748,0.127732,0.508123,0.474703,True,True,True,True,False,False
1,square,-0.2803643520516488,-0.2719233599967723,0.51348,2.719863,1.354985,0.059512,0.372745,0.513481,True,True,True,True,True,True
1,square,-0.1668856284658488,-0.1668856300365303,0.63021,3.618032,1.91083,0.24953,0.413305,0.616237,True,True,True,True,False,False
1,square,-0.0789174026835151,-0.0704534363097229,0.454729,3.254327,2.157574,0.244841,0.518496,0.454728,True,True,True,True,False,False
1,square,-0.2554638497917152,-0.2805656335264836,0.697431,4.583572,1.576608,0.057958,0.258173,0.629187,True,True,True,True,False,False
1,square,-0.3034326713758898,-0.3034325974846003,0.611204,2.590958,1.788845,0.129286,0.458615,0.598452,True,False,True,False,False,False
1,square,-0.4573955321151725,-0.4820093934658148,0.540437,3.55944,1.194971,0.167354,0.345948,0.540437,True,False,False,False,False,False
1,square,-0.2481772155524047,-0.2547557612771569,0.545093,2.084288,1.441281,0.1768,0.393212,0.541577,True,True,True,True,False,False
1,square,-0.3108902757959602,-0.3453310970071958,0.599255,4.066099,2.386671,0.113303,0.430256,0.599255,True,True,True,True,False,False
1,square,-0.4326205634585987,-0.4365557801471862,0.638091,3.10549,1.049114,0.098696,0.302938,0.638092,True,True,True,True,False,False
1,square,-0.194699099590679,-0.2084832612617856,0.505737,4.732396,2.028472,0.210248,0.492326,0.488604,True,True,True,True,False,False
1,square,-0.291294940113146,-0.2912949401133913,0.683465,2.525628,1.146108,0.213289,0.41473,0.630971,True,False,False,False,True,False
1,square,0.0740894894031018,0.0737406091542098,0.472066,3.823975,2.119341,0.076783,0.380615,0.472065,True,True,True,True,False,False
1,square,-0.0427165297089026,-0.0363848387097807,0.526982,3.379792,1.537632,0.110241,0.507266,0.521922,True,False,False,False,False,False
1,square,-0.0956342577524825,-0.0973917164646535,0.629068,4.28231,2.477451,0.198686,0.31612,0.629069,True,True,True,True,False,False
1,square,-0.1499608984336092,-0.1534863065419411,0.585349,2.760387,1.879993,0.157941,0.273113,0.585349,True,True,True,True,False,False
1,square,-0.2582169905772107,-0.2634308785031102,0.562369,4.901728,1.291691,0.144827,0.531678,0.562369,True,True,True,True,False,False
1,square,0.0727529021805439,0.0741645691359741,0.492343,2.299121,2.24808,0.067343,0.330421,0.492343,True,True,True,True,False,False
1,square,-0.192215242409133,-0.1922152431103392,0.655894,4.050493,1.673238,0.229278,0.446018,0.652025,True,True,True,True,False,False
1,square,0.0125342814739781,0.0125342814114439,0.534845,2.195494,2.070066,0.231326,0.29448,0.534486,True,True,True,True,False,False
1,square,-0.4349125340038016,-0.4349125340044291,0.621297,3.966619,1.102371,0.071344,0.482107,0.602882,True,False,False,False,False,False
1,square,-0.1885621567805325,-0.1885621567814475,0.691351,2.864722,2.439618,0.140631,0.384682,0.659999,True,True,True,True,False,False
1,square,-0.3842482108576854,-0.3833851586553552,0.464333,4.984891,1.482453,0.155698,0.419964,0.464334,True,True,True,True,True,True
1,square,-0.1385327792410181,-0.1245132117035881,0.500209,3.460026,1.330302,0.189991,0.468977,0.50021,True,True,True,True,True,True
1,square,-0.2497536802945229,-0.240453208274406,0.648121,4.389575,1.935859,0.100374,0.354556,0.629589,True,True,True,True,False,False
1,square,-0.2022641681057231,-0.2022641681058987,0.593238,2.444683,1.723291,0.086845,0.528638,0.536001,True,True,True,True,False,False
1,square,0.023960988953266,0.0235065878805035,0.554634,3.717418,2.292504,0.222179,0.266562,0.554634,True,True,True,True,False,False
1,square,-0.204700811469381,-0.2047008112886175,0.63472,3.025255,1.632797,0.200388,0.339616,0.608703,True,True,True,True,False,False
1,square,0.0678929266324216,0.0678999355680891,0.517072,4.62513,2.195862,0.090008,0.455794,0.517071,True,True,True,True,False,False
1,square,-0.2955989697147696,-0.2936515319168472,0.478207,2.165232,1.239165,0.122187,0.282087,0.478206,True,False,False,False,False,False
1,square,-0.0713246637702535,-0.0713246637702985,0.674043,4.172654,1.839128,0.186856,0.541234,0.578588,True,True,True,True,False,False
1,square,-0.1253179605475033,-0.125317960547602,0.661605,2.694583,2.343256,0.171361,0.497632,0.596015,True,True,True,True,False,False
1,square,0.0213693714316345,0.0213526871363645,0.482375,3.643313,1.391685,0.13134,0.307076,0.482375,True,True,True,True,True,True
