sample_id,seed,objective,success,v12,v21,obj_value,n_iters,converged,elapsed_time,error,E0,Emin,ft,max_iter,move,nelx,nely,nu,penal,rmin,save_every,scale_factor,tol_change,tol_obj,verbose,void_size_frac,volfrac,window_size
11,circle,auxetic,True,-0.3065476904116058,-0.3053044120856767,0.4246508346576394,150,True,23.62,,199.0,1e-09,2,150,0.124869,50,50,0.3,2.908835,1.209539,9999,1,0.01,0.05,False,0.364706,0.618219,20
12,circle,auxetic,True,-0.1218262314982723,-0.12539935507297584,0.729447726272265,150,True,22.41,,199.0,1e-09,2,150,0.087296,50,50,0.3,3.065676,1.377378,9999,1,0.01,0.05,False,0.28185,0.561753,20
13,circle,auxetic,True,-0.43807270906347023,-0.4785569650199626,0.5175470218869254,150,True,21.84,,199.0,1e-09,2,150,0.08977,50,50,0.3,3.908462,1.389961,9999,1,0.01,0.05,False,0.405379,0.568022,20
14,circle,auxetic,True,-0.18529827752427613,-0.2036538251720614,0.7863310520408722,150,True,22.78,,199.0,1e-09,2,150,0.142502,50,50,0.3,3.161047,1.366303,9999,1,0.01,0.05,False,0.404949,0.53964,20
15,circle,auxetic,True,-0.33793593053457294,-0.3383775611945632,0.9055257760435091,150,True,22.66,,199.0,1e-09,2,150,0.151977,50,50,0.3,2.718491,1.243026,9999,1,0.01,0.05,False,0.317386,0.608199,20
16,circle,auxetic,True,-0.4547390479527523,-0.44076635642645035,0.4197173569411857,150,True,20.6,,199.0,1e-09,2,150,0.148662,50,50,0.3,3.478468,1.241904,9999,1,0.01,0.05,False,0.3376,0.603744,20
17,circle,auxetic,True,-0.3019443159892979,-0.3119808614951073,0.579607068945144,150,True,22.78,,199.0,1e-09,2,150,0.182239,50,50,0.3,3.555356,1.248348,9999,1,0.01,0.05,False,0.313424,0.581008,20
18,circle,auxetic,True,-0.48144215017054287,-0.4758906412508255,0.49624050766521033,150,True,22.65,,199.0,1e-09,2,150,0.07516,50,50,0.3,2.787219,1.064807,9999,1,0.01,0.05,False,0.344475,0.541486,20
19,circle,auxetic,True,-0.38533566778355693,-0.3828628814236515,0.4706371208577236,124,True,18.97,,199.0,1e-09,2,150,0.128358,50,50,0.3,2.707095,1.053763,9999,1,0.01,0.05,False,0.300121,0.591818,20
20,circle,auxetic,True,-0.3424985105021848,-0.329279901312823,0.5160849967427725,139,True,20.59,,199.0,1e-09,2,150,0.09581,50,50,0.3,2.539414,1.361858,9999,1,0.01,0.05,False,0.386959,0.613795,20
21,circle,auxetic,True,0.01104597351630839,0.010588083183703547,0.9103777514238475,150,True,19.62,,199.0,1e-09,2,150,0.160781,50,50,0.3,4.019948,1.160403,9999,1,0.01,0.05,False,0.377709,0.529677,20
22,circle,auxetic,True,-0.1925542482565906,-0.1555717785338599,0.8400414651839134,150,True,22.73,,199.0,1e-09,2,150,0.079054,50,50,0.3,2.606626,1.205531,9999,1,0.01,0.05,False,0.315199,0.511564,20
23,circle,auxetic,True,-0.3691527656588611,-0.37898906171392954,0.8832122020630111,150,True,22.57,,199.0,1e-09,2,150,0.145878,50,50,0.3,3.838257,1.253159,9999,1,0.01,0.05,False,0.331153,0.516519,20
24,circle,auxetic,True,-0.43056592283737105,-0.40264578684702185,0.629198045728403,150,True,22.3,,199.0,1e-09,2,150,0.099929,50,50,0.3,3.439873,1.400063,9999,1,0.01,0.05,False,0.408142,0.501791,20
25,circle,auxetic,True,-0.16273154085261532,-0.1426145146906482,0.9324269381598818,150,True,22.82,,199.0,1e-09,2,150,0.164287,50,50,0.3,4.084242,1.113173,9999,1,0.01,0.05,False,0.287146,0.521047,20
26,circle,auxetic,True,0.07901753539747713,0.07888838279349236,1.106337146129568,150,True,21.05,,199.0,1e-09,2,150,0.112834,50,50,0.3,3.347764,1.393184,9999,1,0.01,0.05,False,0.294018,0.515626,20
27,circle,auxetic,True,0.019563508207133314,0.01953841174758829,0.9486958369232201,150,True,22.68,,199.0,1e-09,2,150,0.15315,50,50,0.3,2.584449,1.28595,9999,1,0.01,0.05,False,0.296917,0.523347,20
28,circle,auxetic,True,-0.3187868886336732,-0.31831147825860895,0.5872982573795569,150,True,22.66,,199.0,1e-09,2,150,0.088298,50,50,0.3,3.383466,1.268096,9999,1,0.01,0.05,False,0.384469,0.52984,20
29,circle,auxetic,True,-0.12879778468887398,-0.12220984442660575,1.0141583725119072,150,True,20.89,,199.0,1e-09,2,150,0.126763,50,50,0.3,2.437176,1.32138,9999,1,0.01,0.05,False,0.331861,0.492183,20
30,circle,auxetic,True,-0.24532281318926974,-0.2559260359093806,0.7532266514845807,150,True,23.13,,199.0,1e-09,2,150,0.137724,50,50,0.3,4.045472,1.225549,9999,1,0.01,0.05,False,0.372026,0.561542,20
31,circle,auxetic,True,-0.5626643668073149,-0.557632296646396,0.3004441405326703,150,True,22.22,,199.0,1e-09,2,150,0.181025,50,50,0.3,2.647295,1.066914,9999,1,0.01,0.05,False,0.356545,0.551614,20
32,circle,auxetic,True,-0.3971597076087267,-0.388717409337657,0.902301702571615,150,True,22.57,,199.0,1e-09,2,150,0.088693,50,50,0.3,4.09299,1.334703,9999,1,0.01,0.05,False,0.308085,0.580043,20
33,circle,auxetic,True,-0.2469724124716859,-0.2656456909138134,0.6378381158393224,150,True,21.7,,199.0,1e-09,2,150,0.108288,50,50,0.3,3.625083,1.183598,9999,1,0.01,0.05,False,0.309424,0.503566,20
34,circle,auxetic,True,-0.42951477446996766,-0.36324811505606375,0.5981392048792833,150,True,21.75,,199.0,1e-09,2,150,0.16933,50,50,0.3,3.88482,1.070918,9999,1,0.01,0.05,False,0.336418,0.588096,20
35,circle,auxetic,True,-0.34251180844053253,-0.33117943524085486,0.46558572055418035,150,True,22.23,,199.0,1e-09,2,150,0.116133,50,50,0.3,3.39435,1.301714,9999,1,0.01,0.05,False,0.287831,0.607108,20
36,circle,auxetic,True,-0.3450965382377802,-0.3697924096166059,0.5757547849702137,150,True,21.92,,199.0,1e-09,2,150,0.110938,50,50,0.3,3.725084,1.404708,9999,1,0.01,0.05,False,0.291887,0.571537,20
37,circle,auxetic,True,-0.46224775892036135,-0.4736569613923549,0.21326919192760196,147,True,22.39,,199.0,1e-09,2,150,0.09918,50,50,0.3,2.937105,1.049194,9999,1,0.01,0.05,False,0.326155,0.59448,20
38,circle,auxetic,True,-0.43225860820221773,-0.4428683864355783,0.5027519241391197,100,True,14.21,,199.0,1e-09,2,150,0.139518,50,50,0.3,3.981016,1.296258,9999,1,0.01,0.05,False,0.360371,0.601062,20
39,circle,auxetic,True,-0.4297973661004363,-0.416851958206406,0.6043445428939106,150,True,21.03,,199.0,1e-09,2,150,0.136153,50,50,0.3,3.960024,1.132906,9999,1,0.01,0.05,False,0.346856,0.49852,20
40,circle,auxetic,True,-0.25043351653556045,-0.23516351447572423,0.6098279740957431,150,True,22.85,,199.0,1e-09,2,150,0.12607,50,50,0.3,2.988492,1.289883,9999,1,0.01,0.05,False,0.414017,0.57078,20
41,circle,auxetic,True,-0.38543767645059185,-0.3814840926277197,0.5164802163264886,150,True,23.56,,199.0,1e-09,2,150,0.080883,50,50,0.3,3.230654,1.228564,9999,1,0.01,0.05,False,0.333637,0.534796,20
42,circle,auxetic,True,-0.3980167878730923,-0.36492654424344656,0.5758633269868814,150,True,23.92,,199.0,1e-09,2,150,0.130946,50,50,0.3,2.960256,1.258499,9999,1,0.01,0.05,False,0.321941,0.519499,20
43,circle,auxetic,True,-0.37134082164576404,-0.37433677259576553,0.790504134453887,150,True,21.08,,199.0,1e-09,2,150,0.077413,50,50,0.3,3.060687,1.372097,9999,1,0.01,0.05,False,0.408979,0.508807,20
44,circle,auxetic,True,-0.2649652979455982,-0.23753601958022721,0.9369744254572276,150,True,23.78,,199.0,1e-09,2,150,0.06899,50,50,0.3,3.320101,1.121771,9999,1,0.01,0.05,False,0.323479,0.582468,20
45,circle,auxetic,True,-0.3819617486366826,-0.37236600037101,0.4994333506406641,150,True,22.96,,199.0,1e-09,2,150,0.135698,50,50,0.3,3.668448,1.349111,9999,1,0.01,0.05,False,0.364236,0.618905,20
46,circle,auxetic,True,-0.31335875632554155,-0.31430926375941143,0.911977144273262,150,True,16.54,,199.0,1e-09,2,150,0.132186,50,50,0.3,2.572026,1.330873,9999,1,0.01,0.05,False,0.292951,0.553551,20
47,circle,auxetic,True,-0.11360768449360245,-0.11661007363358758,0.8785038220867446,150,True,21.88,,199.0,1e-09,2,150,0.153981,50,50,0.3,3.367735,1.188992,9999,1,0.01,0.05,False,0.31227,0.538574,20
48,circle,auxetic,True,-0.4583761331188909,-0.45569278633272675,0.16612696277382433,150,True,19.37,,199.0,1e-09,2,150,0.133211,50,50,0.3,3.19155,1.050807,9999,1,0.01,0.05,False,0.397626,0.589847,20
49,circle,auxetic,True,-0.3277812760431866,-0.3281674692239441,0.5491565146388527,150,True,22.34,,199.0,1e-09,2,150,0.175167,50,50,0.3,3.698912,1.107184,9999,1,0.01,0.05,False,0.35823,0.53599,20
50,circle,auxetic,True,-0.3240989757189156,-0.3322217328957947,0.7158290436019267,150,True,23.63,,199.0,1e-09,2,150,0.149851,50,50,0.3,2.90284,1.177894,9999,1,0.01,0.05,False,0.418488,0.527523,20
51,circle,auxetic,True,-0.3757949346187224,-0.37042519146027136,0.6809707332301812,150,True,22.9,,199.0,1e-09,2,150,0.12033,50,50,0.3,3.086078,1.375345,9999,1,0.01,0.05,False,0.3496,0.576108,20
52,circle,auxetic,True,-0.37019952718183247,-0.35676732989600013,0.4846238113034038,141,True,20.27,,199.0,1e-09,2,150,0.177895,50,50,0.3,2.878316,1.146204,9999,1,0.01,0.05,False,0.351847,0.54637,20
53,circle,auxetic,True,-0.46841126035599584,-0.4762184858975388,0.7026258956123532,150,True,21.99,,199.0,1e-09,2,150,0.103412,50,50,0.3,2.849794,1.076152,9999,1,0.01,0.05,False,0.289522,0.556202,20
54,circle,auxetic,True,-0.2399074203553016,-0.2541002178612122,0.7655737515965456,150,True,23.21,,199.0,1e-09,2,150,0.104459,50,50,0.3,3.776419,1.095582,9999,1,0.01,0.05,False,0.310775,0.556312,20
55,circle,auxetic,True,-0.2587021037085455,-0.23796919004684744,0.6350563582089208,150,True,20.29,,199.0,1e-09,2,150,0.096926,50,50,0.3,3.001035,1.418924,9999,1,0.01,0.05,False,0.37465,0.557723,20
56,circle,auxetic,True,-0.49300482328965495,-0.49205165111598814,0.42229460148203324,150,True,21.36,,199.0,1e-09,2,150,0.10072,50,50,0.3,3.824412,1.260171,9999,1,0.01,0.05,False,0.401784,0.515088,20
57,circle,auxetic,True,-0.30631391875785996,-0.2995501797327217,0.5488977249321713,150,True,19.56,,199.0,1e-09,2,150,0.069822,50,50,0.3,3.945532,1.091903,9999,1,0.01,0.05,False,0.412646,0.536967,20
58,circle,auxetic,True,-0.09278978348839968,-0.10440509148998545,0.8761883332775936,150,True,23.5,,199.0,1e-09,2,150,0.15919,50,50,0.3,3.616311,1.338474,9999,1,0.01,0.05,False,0.42287,0.501971,20
59,circle,auxetic,True,-0.36602848680081873,-0.3816387654549041,0.5256471787401065,150,True,19.18,,199.0,1e-09,2,150,0.146814,50,50,0.3,3.53979,1.309861,9999,1,0.01,0.05,False,0.318421,0.598187,20
60,circle,auxetic,True,0.03737931921890072,0.03650109523279562,0.9805680487743866,150,True,20.94,,199.0,1e-09,2,150,0.165591,50,50,0.3,3.673974,1.414059,9999,1,0.01,0.05,False,0.346064,0.522275,20
61,circle,auxetic,True,-0.21475257707949266,-0.22305134207867808,0.6649309724112987,150,True,22.82,,199.0,1e-09,2,150,0.158302,50,50,0.3,3.021527,1.173712,9999,1,0.01,0.05,False,0.395742,0.500251,20
62,circle,auxetic,True,-0.2883510740647666,-0.2883510740662732,0.6040169572980875,150,True,20.77,,199.0,1e-09,2,150,0.130004,50,50,0.3,2.503081,1.167905,9999,1,0.01,0.05,False,0.277343,0.605904,20
63,circle,auxetic,True,-0.3691352995973139,-0.36843460115288396,0.7586628659141219,150,True,23.17,,199.0,1e-09,2,150,0.169644,50,50,0.3,3.796673,1.15116,9999,1,0.01,0.05,False,0.306584,0.544426,20
64,circle,auxetic,True,-0.4008704083507552,-0.44025596667778105,0.4776110129649317,150,True,21.24,,199.0,1e-09,2,150,0.111951,50,50,0.3,4.115732,1.186168,9999,1,0.01,0.05,False,0.393988,0.525409,20
65,circle,auxetic,True,-0.3942865281527501,-0.3948577209368948,0.32266348717090065,79,True,11.34,,199.0,1e-09,2,150,0.134705,50,50,0.3,2.511511,1.118707,9999,1,0.01,0.05,False,0.378442,0.554207,20
66,circle,auxetic,True,-0.221353129771975,-0.19866809734755447,0.7458517534125257,150,True,21.83,,199.0,1e-09,2,150,0.117922,50,50,0.3,3.501588,1.388753,9999,1,0.01,0.05,False,0.3033,0.615785,20
67,circle,auxetic,True,-0.481429430243711,-0.5037867889314275,0.8668181733775341,150,True,19.01,,199.0,1e-09,2,150,0.172998,50,50,0.3,3.913086,1.27936,9999,1,0.01,0.05,False,0.352952,0.549886,20
68,circle,auxetic,True,-0.4924222615129551,-0.43963412080890374,1.1742566392168112,150,True,21.29,,199.0,1e-09,2,150,0.072313,50,50,0.3,3.990492,1.30469,9999,1,0.01,0.05,False,0.363025,0.563156,20
69,circle,auxetic,True,-0.4367019703600604,-0.4346515751951513,0.5066089357302156,150,True,18.44,,199.0,1e-09,2,150,0.172336,50,50,0.3,2.830449,1.427597,9999,1,0.01,0.05,False,0.392786,0.559706,20
70,circle,auxetic,True,-0.3611295360569014,-0.35929769078264684,0.5212069307424061,150,True,22.13,,199.0,1e-09,2,150,0.081528,50,50,0.3,2.757053,1.085456,9999,1,0.01,0.05,False,0.285243,0.496279,20
71,circle,auxetic,True,-0.3115870687650163,-0.3136638515682274,0.6799562162640789,150,True,23.62,,199.0,1e-09,2,150,0.115584,50,50,0.3,2.807516,1.406699,9999,1,0.01,0.05,False,0.382281,0.58659,20
72,circle,auxetic,True,-0.2417563713215634,-0.23203923512234512,0.8368014447742943,150,True,21.83,,199.0,1e-09,2,150,0.086009,50,50,0.3,3.457444,1.351395,9999,1,0.01,0.05,False,0.335232,0.549613,20
73,circle,auxetic,True,-0.127269158871776,-0.11601536744032181,0.7969535135747472,150,True,23.18,,199.0,1e-09,2,150,0.071479,50,50,0.3,3.301409,1.341753,9999,1,0.01,0.05,False,0.410795,0.574215,20
74,circle,auxetic,True,-0.35778145817984414,-0.273042814563702,0.9212568560023106,150,True,22.51,,199.0,1e-09,2,150,0.095259,50,50,0.3,3.587722,1.136636,9999,1,0.01,0.05,False,0.324923,0.576606,20
75,circle,auxetic,True,-0.3321147685501814,-0.3145635937804871,0.6165755153771882,150,True,23.41,,199.0,1e-09,2,150,0.109501,50,50,0.3,4.005925,1.19395,9999,1,0.01,0.05,False,0.372203,0.61311,20
76,circle,auxetic,True,-0.3634332356388787,-0.3709536302007827,0.5138744113848536,150,True,21.24,,199.0,1e-09,2,150,0.106887,50,50,0.3,2.852988,1.358888,9999,1,0.01,0.05,False,0.329206,0.532278,20
77,circle,auxetic,True,-0.15691199317956875,-0.15718778724344307,0.8668265341508796,150,True,23.26,,199.0,1e-09,2,150,0.121533,50,50,0.3,2.944378,1.325832,9999,1,0.01,0.05,False,0.305165,0.59696,20
78,circle,auxetic,True,-0.4056277734399203,-0.40742539182293397,0.41029366502203046,150,True,21.66,,199.0,1e-09,2,150,0.074211,50,50,0.3,2.478301,1.169765,9999,1,0.01,0.05,False,0.328192,0.616314,20
79,circle,auxetic,True,-0.31736273540472665,-0.31996394949685786,0.5659600942670732,150,True,20.96,,199.0,1e-09,2,150,0.177479,50,50,0.3,3.276842,1.355375,9999,1,0.01,0.05,False,0.359219,0.583884,20
80,circle,auxetic,True,0.041613400260568985,0.04124095081750967,1.0156246090640353,150,True,23.02,,199.0,1e-09,2,150,0.166228,50,50,0.3,3.634513,1.222618,9999,1,0.01,0.05,False,0.354363,0.508427,20
81,circle,auxetic,True,-0.06593318557465719,-0.06624125572748642,0.7877709558521955,150,True,20.99,,199.0,1e-09,2,150,0.122384,50,50,0.3,3.241117,1.238929,9999,1,0.01,0.05,False,0.390883,0.577817,20
82,circle,auxetic,True,-0.2551892612221889,-0.29239209658117504,0.9690854126957984,150,True,20.27,,199.0,1e-09,2,150,0.123186,50,50,0.3,3.51519,1.231414,9999,1,0.01,0.05,False,0.298913,0.496884,20
83,circle,auxetic,True,-0.2394698562576467,-0.23959466375524374,0.6514736791831014,150,True,21.0,,199.0,1e-09,2,150,0.179123,50,50,0.3,3.580122,1.420781,9999,1,0.01,0.05,False,0.388524,0.585159,20
84,circle,auxetic,True,-0.46763988036760357,-0.49504243870280734,0.6868642579403321,150,True,21.73,,199.0,1e-09,2,150,0.118788,50,50,0.3,3.873376,1.290722,9999,1,0.01,0.05,False,0.379667,0.572204,20
85,circle,auxetic,True,-0.456682711288737,-0.4193484467356435,0.6203193877783467,150,True,21.78,,199.0,1e-09,2,150,0.091173,50,50,0.3,3.031657,1.201805,9999,1,0.01,0.05,False,0.320047,0.602144,20
86,circle,auxetic,True,-0.0017294758905785133,-0.0019973257318602997,1.0457362061089663,150,True,20.53,,199.0,1e-09,2,150,0.151523,50,50,0.3,2.46229,1.315443,9999,1,0.01,0.05,False,0.339572,0.513071,20
87,circle,auxetic,True,-0.3646957533187042,-0.3874710581714989,0.5680381747296726,150,True,23.42,,199.0,1e-09,2,150,0.084752,50,50,0.3,2.671134,1.153945,9999,1,0.01,0.05,False,0.376046,0.564481,20
88,circle,auxetic,True,-0.29865618224520213,-0.28960494651681823,0.48048385201662125,101,True,14.42,,199.0,1e-09,2,150,0.140488,50,50,0.3,3.260495,1.329291,9999,1,0.01,0.05,False,0.367317,0.595703,20
89,circle,auxetic,True,-0.44693652741827555,-0.4515992407511176,0.5256771482086388,150,True,23.38,,199.0,1e-09,2,150,0.176498,50,50,0.3,3.323953,1.313118,9999,1,0.01,0.05,False,0.383684,0.566029,20
90,circle,auxetic,True,-0.04608631545759191,-0.04951208447861813,0.8321171959342475,150,True,23.04,,199.0,1e-09,2,150,0.141525,50,50,0.3,3.46274,1.102858,9999,1,0.01,0.05,False,0.402858,0.506713,20
91,circle,auxetic,True,-0.4210895758468957,-0.4491318589028608,0.4544100251353669,150,True,21.89,,199.0,1e-09,2,150,0.093749,50,50,0.3,2.741999,1.143103,9999,1,0.01,0.05,False,0.416628,0.532977,20
92,circle,auxetic,True,-0.0982371079412646,-0.1023588222212724,0.7977447758997704,150,True,18.31,,199.0,1e-09,2,150,0.155655,50,50,0.3,3.755179,1.126673,9999,1,0.01,0.05,False,0.341861,0.511066,20
93,circle,auxetic,True,-0.28018575720523836,-0.2550228784461096,0.638882401533646,150,True,20.67,,199.0,1e-09,2,150,0.171354,50,50,0.3,2.67895,1.129955,9999,1,0.01,0.05,False,0.283027,0.541817,20
94,circle,auxetic,True,-0.4588836013966478,-0.44858139977043876,0.5358682123630537,150,True,22.17,,199.0,1e-09,2,150,0.145212,50,50,0.3,3.18215,1.196469,9999,1,0.01,0.05,False,0.30215,0.610743,20
95,circle,auxetic,True,-0.4554734807234177,-0.44743590957790647,0.4599340396550361,121,True,16.57,,199.0,1e-09,2,150,0.075847,50,50,0.3,3.415229,1.382602,9999,1,0.01,0.05,False,0.280736,0.505514,20
96,circle,auxetic,True,-0.4671187252517651,-0.4813933584716911,0.6265011982370648,145,True,20.54,,199.0,1e-09,2,150,0.157453,50,50,0.3,4.06577,1.410688,9999,1,0.01,0.05,False,0.400641,0.598748,20
97,circle_half_quarter,auxetic,True,-0.21330186703659973,-0.2133018670366958,1.0713001727558862,150,True,20.65,,199.0,1e-09,2,150,0.075408,50,50,0.3,3.016893,1.308461,9999,1,0.01,0.05,False,0.411177,0.572618,20
98,circle_half_quarter,auxetic,True,-0.07171983129327911,-0.07171983129332128,1.180464010143162,150,True,22.97,,199.0,1e-09,2,150,0.153365,50,50,0.3,2.574551,1.112303,9999,1,0.01,0.05,False,0.409601,0.587095,20
99,circle_half_quarter,auxetic,True,-0.44861556212049764,-0.4878493554811649,0.5507465897814502,150,True,23.84,,199.0,1e-09,2,150,0.170415,50,50,0.3,3.358038,1.426425,9999,1,0.01,0.05,False,0.278241,0.532037,20
100,circle_half_quarter,auxetic,True,-0.32233927498589693,-0.3042887940737988,0.6579379529313967,150,True,21.72,,199.0,1e-09,2,150,0.111481,50,50,0.3,2.609476,1.416105,9999,1,0.01,0.05,False,0.296561,0.540119,20
101,circle_half_quarter,auxetic,True,0.10003663186517425,0.10016194130107446,1.3527213475701214,150,True,23.5,,199.0,1e-09,2,150,0.09586,50,50,0.3,3.923348,1.329608,9999,1,0.01,0.05,False,0.279252,0.586531,20
102,circle_half_quarter,auxetic,True,0.06821962033112414,0.06821962033993258,1.1460524168036124,150,True,23.36,,199.0,1e-09,2,150,0.141256,50,50,0.3,2.664979,1.183411,9999,1,0.01,0.05,False,0.288376,0.611543,20
103,circle_half_quarter,auxetic,True,-0.16293776206543795,-0.1625112601177565,0.9124478445572168,150,True,22.65,,199.0,1e-09,2,150,0.104806,50,50,0.3,2.948119,1.169651,9999,1,0.01,0.05,False,0.392626,0.559111,20
104,circle_half_quarter,auxetic,True,-0.3402673364822334,-0.3310405938485639,0.5010480903257533,150,True,21.68,,199.0,1e-09,2,150,0.078767,50,50,0.3,3.808574,1.395246,9999,1,0.01,0.05,False,0.291668,0.577486,20
105,circle_half_quarter,auxetic,True,-0.3595557575585556,-0.368198200589492,0.4511051005294128,150,True,22.3,,199.0,1e-09,2,150,0.127825,50,50,0.3,2.534191,1.383585,9999,1,0.01,0.05,False,0.290061,0.59091,20
106,circle_half_quarter,auxetic,True,-0.23812806182067708,-0.23812806182082322,0.6589537535143384,150,True,23.01,,199.0,1e-09,2,150,0.132229,50,50,0.3,3.197466,1.117418,9999,1,0.01,0.05,False,0.346219,0.578976,20
107,circle_half_quarter,auxetic,True,-0.391734577304886,-0.39173457729093714,0.5863329543169093,150,True,23.88,,199.0,1e-09,2,150,0.077421,50,50,0.3,3.736711,1.085674,9999,1,0.01,0.05,False,0.363222,0.54763,20
108,circle_half_quarter,auxetic,True,-0.25390382960384417,-0.23738612150252636,1.048459756307706,150,True,23.52,,199.0,1e-09,2,150,0.169243,50,50,0.3,3.935047,1.122857,9999,1,0.01,0.05,False,0.375181,0.557925,20
109,circle_half_quarter,auxetic,True,0.07838992171693311,0.0783899217169632,1.2193889934295483,150,True,23.88,,199.0,1e-09,2,150,0.13663,50,50,0.3,2.965652,1.290704,9999,1,0.01,0.05,False,0.33087,0.610396,20
110,circle_half_quarter,auxetic,True,-0.4037367867693903,-0.38914319066609854,0.5811566803397257,150,True,22.71,,199.0,1e-09,2,150,0.160807,50,50,0.3,3.213647,1.319885,9999,1,0.01,0.05,False,0.299333,0.55647,20
111,circle_half_quarter,auxetic,True,-0.07167206716591269,-0.07167206716596126,1.0900729427307265,150,True,22.96,,199.0,1e-09,2,150,0.126778,50,50,0.3,2.564737,1.407658,9999,1,0.01,0.05,False,0.403191,0.533402,20
112,circle_half_quarter,auxetic,True,-0.1821482325178684,-0.18000118986761676,0.6755241058454903,150,True,23.12,,199.0,1e-09,2,150,0.149167,50,50,0.3,3.609078,1.348357,9999,1,0.01,0.05,False,0.339004,0.508602,20
113,circle_half_quarter,auxetic,True,0.10306876202301918,0.10306876202306418,1.289594903594785,150,True,21.53,,199.0,1e-09,2,150,0.151186,50,50,0.3,2.858159,1.350899,9999,1,0.01,0.05,False,0.335302,0.544918,20
114,circle_half_quarter,auxetic,True,-0.2213701334106563,-0.2114034675336298,0.8774910990817351,150,True,20.54,,199.0,1e-09,2,150,0.109439,50,50,0.3,3.830391,1.184204,9999,1,0.01,0.05,False,0.333581,0.613912,20
115,circle_half_quarter,auxetic,True,-0.16432955414944722,-0.1634975668670738,0.836691366679915,150,True,21.81,,199.0,1e-09,2,150,0.085638,50,50,0.3,2.658881,1.166455,9999,1,0.01,0.05,False,0.389172,0.538933,20
116,circle_half_quarter,auxetic,True,0.09426210339499187,0.09426210343510695,1.2542806070834536,150,True,22.91,,199.0,1e-09,2,150,0.076397,50,50,0.3,3.620193,1.2607,9999,1,0.01,0.05,False,0.286062,0.543611,20
117,circle_half_quarter,auxetic,True,-0.18604381798319403,-0.18386887300986232,0.7737087748082205,150,True,22.09,,199.0,1e-09,2,150,0.137598,50,50,0.3,3.054699,1.092387,9999,1,0.01,0.05,False,0.385423,0.502043,20
118,circle_half_quarter,auxetic,True,-0.06094949903373089,-0.060949499033768714,1.061541444516682,150,True,23.68,,199.0,1e-09,2,150,0.105962,50,50,0.3,2.736398,1.310292,9999,1,0.01,0.05,False,0.405139,0.537009,20
119,circle_half_quarter,auxetic,True,-0.4247511366404957,-0.3804278427187909,0.4793660319405235,150,True,22.84,,199.0,1e-09,2,150,0.130151,50,50,0.3,3.744827,1.28779,9999,1,0.01,0.05,False,0.317792,0.581916,20
