Iteration,Poisson_v12,Poisson_v21,Objective,Volume_Fraction
0,nan,nan,nan,0.850800
1,0.386960,0.386960,6.561555,0.711701
2,0.415662,0.415662,4.006165,0.572601
3,0.415662,0.415662,1.892348,0.433502
4,0.415662,0.415662,0.669249,0.294403
5,0.415662,0.415662,0.142150,0.155303
6,0.415662,0.415662,0.009303,0.016204
7,0.415628,0.415628,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000
